step,time_s,cmd_vel,fwd_vel,lateral_vel,pelvis_height,reward_step
0,0.000,4.000,-0.304,0.091,0.756,-0.7234
1,0.017,4.000,-0.530,0.152,0.751,-0.6535
2,0.033,4.000,-0.668,0.182,0.744,-0.3665
3,0.050,4.000,-0.725,0.195,0.737,-0.1321
4,0.067,4.000,-0.685,0.210,0.728,-0.1252
5,0.083,4.000,-0.564,0.207,0.719,-0.2752
6,0.100,4.000,-0.388,0.210,0.707,-0.4236
7,0.117,4.000,-0.172,0.175,0.694,-0.3981
8,0.133,4.000,0.060,0.163,0.680,-0.1256
9,0.150,4.000,0.276,0.138,0.663,0.0492
10,0.167,4.000,0.482,0.104,0.646,-0.1225
11,0.183,4.000,0.711,0.124,0.629,-0.6322
12,0.200,4.000,0.857,0.036,0.614,0.1444
13,0.217,4.000,0.936,-0.079,0.603,0.1824
14,0.233,4.000,1.049,-0.071,0.593,0.5845
15,0.250,4.000,1.120,-0.055,0.585,0.5415
16,0.267,4.000,1.265,-0.044,0.579,0.5886
17,0.283,4.000,1.430,0.011,0.575,0.0612
18,0.300,4.000,1.552,-0.042,0.573,0.2948
19,0.317,4.000,1.576,-0.057,0.571,0.5183
20,0.333,4.000,1.636,-0.130,0.570,0.3291
21,0.350,4.000,1.540,-0.184,0.569,0.4563
22,0.367,4.000,1.424,-0.195,0.568,0.4632
23,0.383,4.000,1.351,-0.184,0.567,0.5652
24,0.400,4.000,1.329,-0.169,0.568,0.5601
25,0.417,4.000,1.336,-0.144,0.570,0.4973
26,0.433,4.000,1.361,-0.106,0.571,0.4132
27,0.450,4.000,1.416,-0.052,0.573,0.3703
28,0.467,4.000,1.505,0.003,0.575,0.3463
29,0.483,4.000,1.647,0.044,0.577,0.3351
30,0.500,4.000,1.820,0.019,0.580,0.2121
31,0.517,4.000,2.059,0.005,0.584,-0.0210
32,0.533,4.000,2.326,0.032,0.588,-0.2578
33,0.550,4.000,2.665,-0.004,0.595,-0.5393
34,0.567,4.000,2.975,-0.137,0.603,-0.4782
35,0.583,4.000,2.946,0.001,0.613,-0.2833
36,0.600,4.000,2.864,0.028,0.621,-0.0446
37,0.617,4.000,2.857,0.047,0.628,0.5845
38,0.633,4.000,2.868,0.065,0.635,0.6609
39,0.650,4.000,2.914,0.093,0.639,0.6619
40,0.667,4.000,2.978,0.117,0.641,0.6573
41,0.683,4.000,3.002,0.162,0.642,0.4313
42,0.700,4.000,3.051,0.162,0.644,0.5316
43,0.717,4.000,3.122,0.178,0.647,0.4492
44,0.733,4.000,3.177,0.151,0.653,0.0143
45,0.750,4.000,3.210,0.099,0.661,-0.5750
46,0.767,4.000,3.392,0.025,0.672,-0.6929
47,0.783,4.000,3.529,0.026,0.681,0.1437
48,0.800,4.000,3.726,0.028,0.687,1.0206
49,0.817,4.000,3.844,-0.027,0.691,1.5180
50,0.833,4.000,3.783,-0.057,0.695,1.5268
51,0.850,4.000,3.751,-0.089,0.697,1.7506
52,0.867,4.000,3.724,-0.115,0.699,1.8554
53,0.883,4.000,3.703,-0.135,0.700,1.8257
54,0.900,4.000,3.678,-0.149,0.698,1.7566
55,0.917,4.000,3.643,-0.145,0.694,1.5875
56,0.933,4.000,3.609,-0.139,0.687,1.4064
57,0.950,4.000,3.629,-0.076,0.679,1.2644
58,0.967,4.000,3.588,-0.020,0.673,1.3477
59,0.983,4.000,3.608,0.047,0.668,1.2951
60,1.000,4.000,3.639,0.070,0.665,1.2395
61,1.017,4.000,3.704,0.108,0.664,1.2618
62,1.033,4.000,3.750,0.128,0.666,1.1257
63,1.050,4.000,3.814,0.109,0.669,1.0415
64,1.067,4.000,3.901,0.069,0.674,1.1707
65,1.083,4.000,3.770,0.119,0.678,0.6261
66,1.100,4.000,3.666,-0.028,0.679,-0.0614
67,1.117,4.000,3.684,-0.073,0.679,1.4428
68,1.133,4.000,3.737,-0.063,0.679,1.7586
69,1.150,4.000,3.790,0.002,0.678,1.9210
70,1.167,4.000,3.820,0.075,0.675,2.0542
71,1.183,4.000,3.830,0.122,0.672,2.0785
72,1.200,4.000,3.839,0.141,0.667,1.9106
73,1.217,4.000,3.772,0.152,0.661,1.5577
74,1.233,4.000,3.772,0.107,0.659,1.5891
75,1.250,4.000,3.800,0.113,0.661,1.5851
76,1.267,4.000,3.827,0.093,0.667,1.4898
77,1.283,4.000,3.916,0.040,0.676,1.4304
78,1.300,4.000,3.769,-0.055,0.684,0.7213
79,1.317,4.000,3.841,0.071,0.689,0.5951
80,1.333,4.000,3.918,0.086,0.691,1.4571
81,1.350,4.000,3.878,0.060,0.693,1.6023
82,1.367,4.000,3.924,0.031,0.693,1.8396
83,1.383,4.000,3.913,-0.017,0.692,2.0351
84,1.400,4.000,3.918,-0.054,0.689,2.1561
85,1.417,4.000,3.912,-0.088,0.685,2.1505
86,1.433,4.000,3.888,-0.136,0.679,1.9004
87,1.450,4.000,3.869,-0.138,0.673,1.8396
88,1.467,4.000,3.881,-0.148,0.667,1.8489
89,1.483,4.000,3.886,-0.104,0.663,1.9348
90,1.500,4.000,3.940,-0.031,0.662,1.9377
91,1.517,4.000,3.888,0.038,0.662,1.6231
92,1.533,4.000,3.896,0.073,0.665,1.6693
93,1.550,4.000,3.911,0.083,0.668,1.5826
94,1.567,4.000,3.951,0.028,0.673,1.4254
95,1.583,4.000,3.941,0.012,0.679,1.4753
96,1.600,4.000,3.882,-0.029,0.682,1.3479
97,1.617,4.000,3.903,-0.014,0.683,2.0088
98,1.633,4.000,3.941,0.002,0.683,2.2020
99,1.650,4.000,3.971,0.025,0.681,2.2632
100,1.667,4.000,3.996,0.064,0.678,2.1730
101,1.683,4.000,4.008,0.132,0.674,2.0874
102,1.700,4.000,3.948,0.144,0.670,1.4175
103,1.717,4.000,3.911,0.110,0.669,1.7353
104,1.733,4.000,3.893,0.081,0.673,1.7148
105,1.750,4.000,3.901,0.021,0.681,1.6254
106,1.767,4.000,3.972,-0.058,0.692,1.6189
107,1.783,4.000,3.977,-0.045,0.700,1.3753
108,1.800,4.000,4.032,-0.054,0.706,1.7206
109,1.817,4.000,4.026,-0.090,0.710,1.7909
110,1.833,4.000,4.024,-0.123,0.712,1.8524
111,1.850,4.000,4.011,-0.149,0.713,2.1842
112,1.867,4.000,4.013,-0.163,0.712,2.2605
113,1.883,4.000,4.002,-0.186,0.709,2.2478
114,1.900,4.000,3.986,-0.213,0.705,2.1974
115,1.917,4.000,3.966,-0.243,0.697,1.7712
116,1.933,4.000,3.912,-0.246,0.689,1.7986
117,1.950,4.000,3.903,-0.208,0.681,1.7608
118,1.967,4.000,3.855,-0.149,0.676,1.9335
119,1.983,4.000,3.884,-0.091,0.674,1.9825
120,2.000,4.000,3.913,-0.082,0.673,1.8543
121,2.017,4.000,3.922,-0.018,0.674,1.9071
122,2.033,4.000,3.927,0.003,0.677,1.7889
123,2.050,4.000,3.966,-0.040,0.681,1.6831
124,2.067,4.000,3.982,-0.054,0.685,1.7066
125,2.083,4.000,3.933,-0.058,0.687,1.4962
126,2.100,4.000,3.939,-0.024,0.687,2.0865
127,2.117,4.000,3.955,0.012,0.685,2.1897
128,2.133,4.000,3.981,0.050,0.681,2.1466
129,2.150,4.000,4.007,0.107,0.676,1.9085
130,2.167,4.000,3.946,0.176,0.671,1.4490
131,2.183,4.000,3.915,0.144,0.670,1.7190
132,2.200,4.000,3.886,0.123,0.672,1.8019
133,2.217,4.000,3.885,0.085,0.678,1.7307
134,2.233,4.000,3.926,0.028,0.688,1.5681
135,2.250,4.000,3.902,-0.039,0.697,1.4052
136,2.267,4.000,3.970,-0.025,0.702,1.8009
137,2.283,4.000,4.007,-0.040,0.706,1.7992
138,2.300,4.000,3.955,-0.068,0.707,1.8460
139,2.317,4.000,3.972,-0.094,0.707,2.1962
140,2.333,4.000,3.977,-0.112,0.706,2.2631
141,2.350,4.000,3.973,-0.130,0.703,2.2771
142,2.367,4.000,3.959,-0.151,0.698,2.2262
143,2.383,4.000,3.906,-0.173,0.691,1.8003
144,2.400,4.000,3.880,-0.174,0.684,1.9894
145,2.417,4.000,3.863,-0.154,0.677,1.8951
146,2.433,4.000,3.881,-0.096,0.673,1.9458
147,2.450,4.000,3.909,-0.063,0.671,1.9271
148,2.467,4.000,3.901,-0.007,0.671,1.7181
149,2.483,4.000,3.929,0.026,0.672,1.7986
150,2.500,4.000,3.946,-0.002,0.675,1.6132
151,2.517,4.000,3.990,-0.052,0.680,1.5855
152,2.533,4.000,3.920,-0.063,0.683,1.4966
153,2.550,4.000,3.937,-0.044,0.684,2.0721
154,2.567,4.000,3.954,-0.009,0.682,2.1338
155,2.583,4.000,3.973,0.025,0.679,2.1737
156,2.600,4.000,3.995,0.069,0.675,1.9518
157,2.617,4.000,3.999,0.188,0.671,1.7915
158,2.633,4.000,3.922,0.153,0.667,1.6173
159,2.650,4.000,3.896,0.140,0.668,1.7787
160,2.667,4.000,3.883,0.118,0.673,1.7809
161,2.683,4.000,3.896,0.076,0.682,1.6458
162,2.700,4.000,3.953,-0.034,0.692,1.5977
163,2.717,4.000,3.955,-0.031,0.700,1.3151
164,2.733,4.000,4.006,-0.052,0.705,1.7081
165,2.750,4.000,3.990,-0.087,0.708,1.7638
166,2.767,4.000,3.970,-0.120,0.710,1.7619
167,2.783,4.000,3.964,-0.138,0.710,2.1508
168,2.800,4.000,3.966,-0.149,0.709,2.2328
169,2.817,4.000,3.959,-0.168,0.706,2.2118
170,2.833,4.000,3.950,-0.192,0.701,2.1740
171,2.850,4.000,3.900,-0.210,0.693,1.6843
172,2.867,4.000,3.871,-0.201,0.686,1.9524
173,2.883,4.000,3.851,-0.170,0.680,1.9276
174,2.900,4.000,3.883,-0.105,0.676,1.9548
175,2.917,4.000,3.906,-0.072,0.674,1.9139
176,2.933,4.000,3.895,-0.042,0.673,1.6416
177,2.950,4.000,3.929,0.005,0.675,1.7784
178,2.967,4.000,3.962,-0.029,0.677,1.6577
179,2.983,4.000,4.017,-0.068,0.681,1.6627
180,3.000,4.000,3.948,-0.060,0.684,1.4691
181,3.017,4.000,3.958,-0.025,0.684,2.0542
182,3.033,4.000,3.972,0.021,0.682,2.1339
183,3.050,4.000,3.989,0.057,0.679,2.1909
184,3.067,4.000,4.014,0.101,0.674,1.8479
185,3.083,4.000,3.991,0.211,0.669,2.0117
186,3.100,4.000,3.937,0.172,0.666,1.5991
187,3.117,4.000,3.911,0.148,0.667,1.8234
188,3.133,4.000,3.887,0.135,0.672,1.7735
189,3.150,4.000,3.904,0.087,0.681,1.6986
190,3.167,4.000,3.966,0.003,0.692,1.6145
191,3.183,4.000,3.966,-0.020,0.701,1.3519
192,3.200,4.000,4.015,-0.032,0.708,1.7540
193,3.217,4.000,4.004,-0.071,0.713,1.7726
194,3.233,4.000,3.982,-0.105,0.716,1.7648
195,3.250,4.000,3.978,-0.122,0.717,2.1683
196,3.267,4.000,3.978,-0.130,0.717,2.2660
197,3.283,4.000,3.971,-0.143,0.715,2.2683
198,3.300,4.000,3.960,-0.163,0.710,2.2238
199,3.317,4.000,3.954,-0.184,0.703,1.8672
200,3.333,4.000,3.900,-0.193,0.695,1.7932
201,3.350,4.000,3.899,-0.158,0.688,1.7689
202,3.367,4.000,3.857,-0.097,0.683,1.9381
203,3.383,4.000,3.887,-0.049,0.681,1.9964
204,3.400,4.000,3.895,-0.028,0.680,1.7816
205,3.417,4.000,3.920,0.028,0.680,1.8638
206,3.433,4.000,3.936,0.016,0.682,1.7708
207,3.450,4.000,3.987,-0.031,0.685,1.7038
208,3.467,4.000,3.935,-0.015,0.687,1.6920
209,3.483,4.000,3.930,0.008,0.687,2.0671
210,3.500,4.000,3.938,0.045,0.685,2.1484
211,3.517,4.000,3.954,0.081,0.680,2.2000
212,3.533,4.000,3.971,0.118,0.675,1.9116
213,3.550,4.000,3.960,0.228,0.669,1.9855
214,3.567,4.000,3.896,0.179,0.665,1.5507
215,3.583,4.000,3.871,0.160,0.666,1.7307
216,3.600,4.000,3.857,0.149,0.670,1.7355
217,3.617,4.000,3.873,0.106,0.679,1.6399
218,3.633,4.000,3.956,0.002,0.690,1.4983
219,3.650,4.000,3.928,-0.027,0.700,1.1196
220,3.667,4.000,3.994,-0.050,0.706,1.6885
221,3.683,4.000,3.980,-0.096,0.711,1.7673
222,3.700,4.000,3.947,-0.122,0.714,1.7176
223,3.717,4.000,3.951,-0.136,0.716,2.1438
224,3.733,4.000,3.954,-0.142,0.715,2.2446
225,3.750,4.000,3.950,-0.150,0.714,2.2565
226,3.767,4.000,3.940,-0.165,0.709,2.2155
227,3.783,4.000,3.936,-0.186,0.702,1.8661
228,3.800,4.000,3.894,-0.194,0.695,1.7788
229,3.817,4.000,3.887,-0.154,0.688,1.7269
230,3.833,4.000,3.852,-0.082,0.683,1.8511
231,3.850,4.000,3.877,-0.053,0.681,1.9702
232,3.867,4.000,3.883,-0.018,0.681,1.7422
233,3.883,4.000,3.901,0.037,0.682,1.8376
234,3.900,4.000,3.930,0.018,0.684,1.7616
235,3.917,4.000,3.991,-0.027,0.687,1.7313
236,3.933,4.000,3.929,0.001,0.690,1.5474
237,3.950,4.000,3.930,0.040,0.689,2.0485
238,3.967,4.000,3.939,0.082,0.687,2.1245
239,3.983,4.000,3.954,0.120,0.683,2.1841
240,4.000,4.000,3.976,0.159,0.677,2.0627
241,4.017,4.000,3.991,0.223,0.671,1.9815
242,4.033,4.000,3.931,0.213,0.666,1.5835
243,4.050,4.000,3.890,0.169,0.665,1.7968
244,4.067,4.000,3.873,0.148,0.668,1.7748
245,4.083,4.000,3.882,0.095,0.675,1.6872
246,4.100,4.000,3.939,0.029,0.686,1.5335
247,4.117,4.000,3.906,-0.021,0.695,1.3298
248,4.133,4.000,3.978,-0.009,0.702,1.7862
249,4.150,4.000,4.003,-0.032,0.706,1.8091
250,4.167,4.000,3.954,-0.055,0.709,1.8099
251,4.183,4.000,3.972,-0.073,0.710,2.1799
252,4.200,4.000,3.977,-0.084,0.709,2.2689
253,4.217,4.000,3.973,-0.093,0.707,2.2914
254,4.233,4.000,3.959,-0.107,0.702,2.2554
255,4.250,4.000,3.933,-0.139,0.695,1.8673
256,4.267,4.000,3.907,-0.152,0.688,1.7719
257,4.283,4.000,3.904,-0.133,0.682,1.7487
258,4.300,4.000,3.869,-0.062,0.678,1.9231
259,4.317,4.000,3.890,-0.027,0.677,1.9552
260,4.333,4.000,3.890,0.007,0.677,1.7048
261,4.350,4.000,3.908,0.063,0.678,1.8450
262,4.367,4.000,3.936,0.047,0.681,1.7387
263,4.383,4.000,3.983,-0.001,0.685,1.7096
264,4.400,4.000,3.924,0.018,0.688,1.5902
265,4.417,4.000,3.928,0.054,0.688,2.0621
266,4.433,4.000,3.937,0.092,0.686,2.1360
267,4.450,4.000,3.951,0.128,0.682,2.1903
268,4.467,4.000,3.971,0.163,0.677,2.0804
269,4.483,4.000,3.981,0.215,0.671,1.9963
270,4.500,4.000,3.922,0.200,0.666,1.5317
271,4.517,4.000,3.901,0.176,0.664,1.6709
272,4.533,4.000,3.885,0.156,0.668,1.7065
273,4.550,4.000,3.889,0.097,0.675,1.5801
274,4.567,4.000,3.965,0.023,0.686,1.5549
275,4.583,4.000,3.931,-0.017,0.695,1.2879
276,4.600,4.000,4.004,-0.018,0.702,1.7547
277,4.617,4.000,4.019,-0.049,0.707,1.8033
278,4.633,4.000,3.977,-0.071,0.710,1.7771
279,4.650,4.000,3.991,-0.085,0.711,2.1745
280,4.667,4.000,3.997,-0.093,0.711,2.2694
281,4.683,4.000,3.992,-0.100,0.709,2.2895
282,4.700,4.000,3.979,-0.115,0.705,2.2502
283,4.717,4.000,3.963,-0.146,0.698,1.8687
284,4.733,4.000,3.926,-0.165,0.691,1.7920
285,4.750,4.000,3.921,-0.146,0.684,1.7583
286,4.767,4.000,3.879,-0.077,0.680,1.9382
287,4.783,4.000,3.899,-0.039,0.679,1.9836
288,4.800,4.000,3.901,-0.003,0.679,1.7516
289,4.817,4.000,3.914,0.055,0.680,1.8480
290,4.833,4.000,3.940,0.042,0.683,1.7847
291,4.850,4.000,3.990,-0.004,0.686,1.7385
292,4.867,4.000,3.939,0.025,0.688,1.6168
293,4.883,4.000,3.939,0.061,0.688,2.0831
294,4.900,4.000,3.944,0.103,0.686,2.1463
295,4.917,4.000,3.958,0.141,0.682,2.1913
296,4.933,4.000,3.979,0.179,0.676,2.0756
297,4.950,4.000,3.987,0.225,0.670,1.9720
298,4.967,4.000,3.923,0.207,0.664,1.4786
299,4.983,4.000,3.907,0.182,0.663,1.6367
300,5.000,4.000,3.889,0.160,0.666,1.6975
301,5.017,4.000,3.889,0.104,0.674,1.5676
302,5.033,4.000,3.964,0.047,0.684,1.5868
303,5.050,4.000,3.934,0.002,0.694,1.2774
304,5.067,4.000,4.010,0.004,0.701,1.7613
305,5.083,4.000,4.030,-0.025,0.706,1.8070
306,5.100,4.000,3.979,-0.045,0.709,1.7840
307,5.117,4.000,3.997,-0.057,0.710,2.1843
308,5.133,4.000,4.005,-0.062,0.710,2.2775
309,5.150,4.000,4.001,-0.068,0.708,2.2970
310,5.167,4.000,3.988,-0.082,0.704,2.2616
311,5.183,4.000,3.970,-0.112,0.697,1.8868
312,5.200,4.000,3.934,-0.136,0.690,1.7740
313,5.217,4.000,3.941,-0.124,0.684,1.7510
314,5.233,4.000,3.894,-0.059,0.681,1.9587
315,5.250,4.000,3.911,-0.024,0.679,2.0008
316,5.267,4.000,3.912,0.013,0.680,1.7577
317,5.283,4.000,3.921,0.070,0.681,1.8489
318,5.300,4.000,3.945,0.060,0.684,1.7793
319,5.317,4.000,3.988,0.016,0.687,1.7346
320,5.333,4.000,3.943,0.043,0.690,1.6452
321,5.350,4.000,3.941,0.083,0.689,2.0782
322,5.367,4.000,3.948,0.123,0.687,2.1498
323,5.383,4.000,3.961,0.164,0.683,2.1736
324,5.400,4.000,3.984,0.199,0.677,1.8636
325,5.417,4.000,3.971,0.289,0.672,1.9684
326,5.433,4.000,3.918,0.228,0.668,1.4880
327,5.450,4.000,3.890,0.190,0.668,1.7533
328,5.467,4.000,3.874,0.151,0.673,1.7827
329,5.483,4.000,3.880,0.104,0.681,1.6363
330,5.500,4.000,3.951,0.019,0.692,1.5608
331,5.517,4.000,3.933,-0.009,0.701,1.2426
332,5.533,4.000,3.979,-0.019,0.708,1.7877
333,5.550,4.000,3.986,-0.056,0.712,1.8187
334,5.567,4.000,3.958,-0.083,0.715,1.7461
335,5.583,4.000,3.962,-0.099,0.716,2.1657
336,5.600,4.000,3.965,-0.106,0.715,2.2676
337,5.617,4.000,3.954,-0.111,0.713,2.2708
338,5.633,4.000,3.945,-0.126,0.708,2.2362
339,5.650,4.000,3.935,-0.154,0.701,1.8171
340,5.667,4.000,3.884,-0.180,0.693,1.9616
341,5.683,4.000,3.868,-0.163,0.687,1.8723
342,5.700,4.000,3.872,-0.100,0.682,1.9502
343,5.717,4.000,3.891,-0.062,0.679,1.9541
344,5.733,4.000,3.892,-0.043,0.679,1.7288
345,5.750,4.000,3.917,0.011,0.679,1.8211
346,5.767,4.000,3.949,-0.013,0.681,1.7538
347,5.783,4.000,4.006,-0.055,0.684,1.7244
348,5.800,4.000,3.946,-0.014,0.686,1.5319
349,5.817,4.000,3.943,0.029,0.686,2.0555
350,5.833,4.000,3.953,0.074,0.683,2.1329
351,5.850,4.000,3.963,0.115,0.679,2.1529
352,5.867,4.000,3.989,0.158,0.673,1.9840
353,5.883,4.000,3.993,0.248,0.667,1.8233
354,5.900,4.000,3.915,0.195,0.663,1.5520
355,5.917,4.000,3.899,0.183,0.662,1.6967
356,5.933,4.000,3.892,0.161,0.667,1.7727
357,5.950,4.000,3.894,0.111,0.675,1.5869
358,5.967,4.000,3.970,0.034,0.686,1.5204
359,5.983,4.000,3.949,-0.009,0.696,1.1827
360,6.000,4.000,4.018,-0.020,0.703,1.7291
361,6.017,4.000,4.018,-0.062,0.708,1.7860
362,6.033,4.000,3.982,-0.083,0.711,1.7232
363,6.050,4.000,3.996,-0.098,0.713,2.1494
364,6.067,4.000,4.002,-0.104,0.713,2.2642
365,6.083,4.000,3.990,-0.107,0.711,2.2822
366,6.100,4.000,3.976,-0.119,0.707,2.2509
367,6.117,4.000,3.969,-0.148,0.700,1.8557
368,6.133,4.000,3.923,-0.170,0.693,1.7508
369,6.150,4.000,3.929,-0.156,0.687,1.7242
370,6.167,4.000,3.880,-0.076,0.683,1.8898
371,6.183,4.000,3.898,-0.039,0.682,1.9934
372,6.200,4.000,3.897,-0.011,0.682,1.7898
373,6.217,4.000,3.914,0.041,0.683,1.8468
374,6.233,4.000,3.936,0.031,0.685,1.8052
375,6.250,4.000,3.983,-0.008,0.689,1.7661
376,6.267,4.000,3.933,0.031,0.691,1.6262
377,6.283,4.000,3.929,0.073,0.691,2.0761
378,6.300,4.000,3.934,0.113,0.688,2.1507
379,6.317,4.000,3.946,0.153,0.684,2.1643
380,6.333,4.000,3.969,0.193,0.678,2.0653
381,6.350,4.000,3.981,0.243,0.671,1.9347
382,6.367,4.000,3.920,0.212,0.666,1.4303
383,6.383,4.000,3.905,0.189,0.664,1.6544
384,6.400,4.000,3.892,0.167,0.667,1.7191
385,6.417,4.000,3.901,0.106,0.675,1.5909
386,6.433,4.000,3.968,0.018,0.685,1.5210
387,6.450,4.000,3.921,0.004,0.694,1.1640
388,6.467,4.000,3.996,-0.003,0.701,1.7369
389,6.483,4.000,4.017,-0.039,0.705,1.7869
390,6.500,4.000,3.968,-0.060,0.708,1.7638
391,6.517,4.000,3.990,-0.073,0.709,2.1587
392,6.533,4.000,3.999,-0.079,0.709,2.2664
393,6.550,4.000,3.992,-0.083,0.706,2.2864
394,6.567,4.000,3.976,-0.095,0.702,2.2558
395,6.583,4.000,3.948,-0.128,0.695,1.8307
396,6.600,4.000,3.920,-0.156,0.688,1.9408
397,6.617,4.000,3.908,-0.154,0.683,1.8606
398,6.633,4.000,3.897,-0.084,0.679,1.9482
399,6.650,4.000,3.914,-0.054,0.678,1.9445
400,6.667,4.000,3.908,-0.022,0.679,1.7333
401,6.683,4.000,3.929,0.028,0.680,1.8299
402,6.700,4.000,3.954,0.014,0.683,1.7541
403,6.717,4.000,3.996,-0.019,0.687,1.7400
404,6.733,4.000,3.948,0.010,0.689,1.5648
405,6.750,4.000,3.943,0.059,0.688,2.0221
406,6.767,4.000,3.952,0.102,0.686,2.1371
407,6.783,4.000,3.967,0.147,0.682,2.1351
408,6.800,4.000,4.001,0.191,0.676,1.9283
409,6.817,4.000,4.001,0.278,0.671,1.9067
410,6.833,4.000,3.937,0.216,0.666,1.5053
411,6.850,4.000,3.915,0.186,0.666,1.7508
412,6.867,4.000,3.899,0.149,0.671,1.8019
413,6.883,4.000,3.899,0.104,0.679,1.6285
414,6.900,4.000,3.975,0.010,0.690,1.5292
415,6.917,4.000,3.957,-0.018,0.699,1.1347
416,6.933,4.000,4.011,-0.042,0.705,1.7714
417,6.950,4.000,4.013,-0.074,0.710,1.7693
418,6.967,4.000,3.986,-0.098,0.712,1.7523
419,6.983,4.000,3.996,-0.111,0.714,2.1636
420,7.000,4.000,3.997,-0.116,0.713,2.2606
421,7.017,4.000,3.984,-0.117,0.711,2.2734
422,7.033,4.000,3.971,-0.132,0.706,2.2430
423,7.050,4.000,3.948,-0.166,0.699,1.7647
424,7.067,4.000,3.904,-0.192,0.692,1.9517
425,7.083,4.000,3.891,-0.181,0.686,1.8821
426,7.100,4.000,3.889,-0.105,0.682,1.9643
427,7.117,4.000,3.899,-0.070,0.680,1.9534
428,7.133,4.000,3.897,-0.051,0.679,1.7494
429,7.150,4.000,3.922,-0.005,0.681,1.8396
430,7.167,4.000,3.945,-0.012,0.683,1.7856
431,7.183,4.000,3.990,-0.043,0.686,1.7562
432,7.200,4.000,3.940,-0.009,0.688,1.5801
433,7.217,4.000,3.937,0.037,0.688,2.0549
434,7.233,4.000,3.944,0.078,0.685,2.1458
435,7.250,4.000,3.956,0.123,0.681,2.1298
436,7.267,4.000,3.989,0.177,0.675,1.7702
437,7.283,4.000,3.967,0.258,0.669,1.9874
438,7.300,4.000,3.916,0.191,0.666,1.5665
439,7.317,4.000,3.910,0.172,0.666,1.7572
440,7.333,4.000,3.892,0.145,0.671,1.7755
441,7.350,4.000,3.892,0.108,0.679,1.6281
442,7.367,4.000,3.959,0.003,0.690,1.5416
443,7.383,4.000,3.952,-0.015,0.699,1.1309
444,7.400,4.000,3.999,-0.046,0.705,1.7519
445,7.417,4.000,3.990,-0.082,0.709,1.7492
446,7.433,4.000,3.967,-0.101,0.712,1.7212
447,7.450,4.000,3.976,-0.112,0.713,2.1509
448,7.467,4.000,3.974,-0.113,0.712,2.2553
449,7.483,4.000,3.961,-0.114,0.710,2.2631
450,7.500,4.000,3.949,-0.128,0.705,2.2290
451,7.517,4.000,3.923,-0.161,0.698,1.7301
452,7.533,4.000,3.884,-0.186,0.691,1.9431
453,7.550,4.000,3.867,-0.166,0.685,1.9101
454,7.567,4.000,3.883,-0.090,0.681,1.9516
455,7.583,4.000,3.892,-0.056,0.679,1.9071
456,7.600,4.000,3.884,-0.037,0.679,1.7141
457,7.617,4.000,3.914,0.008,0.680,1.7960
458,7.633,4.000,3.942,-0.013,0.682,1.7489
459,7.650,4.000,3.992,-0.041,0.685,1.7521
460,7.667,4.000,3.935,-0.004,0.687,1.5336
461,7.683,4.000,3.931,0.049,0.687,2.0236
462,7.700,4.000,3.938,0.094,0.684,2.1297
463,7.717,4.000,3.952,0.137,0.680,2.1322
464,7.733,4.000,3.988,0.188,0.674,1.7797
465,7.750,4.000,3.966,0.267,0.668,1.9878
466,7.767,4.000,3.919,0.202,0.665,1.5615
467,7.783,4.000,3.914,0.180,0.665,1.7630
468,7.800,4.000,3.896,0.147,0.670,1.7818
469,7.817,4.000,3.894,0.106,0.678,1.6249
470,7.833,4.000,3.963,0.004,0.689,1.5166
471,7.850,4.000,3.947,-0.013,0.698,1.0940
472,7.867,4.000,3.999,-0.040,0.705,1.7578
473,7.883,4.000,3.994,-0.074,0.710,1.7542
474,7.900,4.000,3.973,-0.093,0.712,1.7256
475,7.917,4.000,3.985,-0.105,0.714,2.1551
476,7.933,4.000,3.983,-0.106,0.713,2.2603
477,7.950,4.000,3.970,-0.106,0.711,2.2687
478,7.967,4.000,3.956,-0.119,0.707,2.2366
479,7.983,4.000,3.941,-0.151,0.700,1.7834
