step,time_s,cmd_vel,fwd_vel,lateral_vel,pelvis_height,reward_step
508,8.467,4.000,3.885,-0.146,0.693,1.4273
509,8.483,4.000,3.916,-0.229,0.702,1.3564
510,8.500,4.000,3.930,-0.070,0.709,1.5020
511,8.517,4.000,3.964,0.049,0.711,1.6838
512,8.533,4.000,3.985,0.038,0.711,2.0190
513,8.550,4.000,3.969,0.009,0.709,2.1161
514,8.567,4.000,3.963,-0.042,0.706,2.1517
515,8.583,4.000,3.948,-0.062,0.701,2.1407
516,8.600,4.000,3.971,-0.054,0.695,2.1483
517,8.617,4.000,3.914,-0.069,0.688,1.7843
518,8.633,4.000,3.942,0.036,0.683,1.9573
519,8.650,4.000,3.972,0.058,0.681,2.0101
520,8.667,4.000,3.977,0.054,0.681,2.0412
521,8.683,4.000,3.937,0.096,0.683,1.8820
522,8.700,4.000,3.947,0.150,0.686,1.7684
523,8.717,4.000,3.987,0.229,0.691,1.6914
524,8.733,4.000,4.052,0.295,0.696,1.6162
525,8.750,4.000,4.030,0.220,0.698,1.7958
526,8.767,4.000,3.975,0.112,0.698,1.9340
527,8.783,4.000,3.977,0.147,0.695,2.1838
528,8.800,4.000,3.968,0.186,0.691,2.0833
529,8.817,4.000,3.954,0.218,0.687,1.8926
530,8.833,4.000,3.909,0.153,0.685,1.5870
531,8.850,4.000,3.924,0.072,0.684,1.5789
532,8.867,4.000,3.910,-0.029,0.686,1.6808
533,8.883,4.000,3.877,-0.153,0.692,1.4041
534,8.900,4.000,3.915,-0.222,0.701,1.3560
535,8.917,4.000,3.953,-0.052,0.707,1.4784
536,8.933,4.000,3.984,0.056,0.710,1.7140
537,8.950,4.000,4.003,0.038,0.710,2.0188
538,8.967,4.000,3.980,0.012,0.708,2.1121
539,8.983,4.000,3.966,-0.040,0.705,2.1416
540,9.000,4.000,3.955,-0.060,0.700,2.1261
541,9.017,4.000,3.980,-0.049,0.694,2.1377
542,9.033,4.000,3.915,-0.066,0.688,1.5911
543,9.050,4.000,3.931,0.078,0.683,1.9007
544,9.067,4.000,3.965,0.053,0.681,2.0426
545,9.083,4.000,3.977,0.050,0.681,2.0423
546,9.100,4.000,3.932,0.098,0.684,1.8766
547,9.117,4.000,3.944,0.151,0.687,1.7535
548,9.133,4.000,3.994,0.216,0.692,1.7179
549,9.150,4.000,4.057,0.273,0.696,1.6390
550,9.167,4.000,4.025,0.190,0.698,1.8186
551,9.183,4.000,3.976,0.094,0.698,1.9939
552,9.200,4.000,3.978,0.130,0.695,2.1800
553,9.217,4.000,3.969,0.166,0.691,2.0347
554,9.233,4.000,3.934,0.196,0.687,1.8630
555,9.250,4.000,3.938,0.119,0.685,1.4229
556,9.267,4.000,3.931,0.041,0.684,1.7188
557,9.283,4.000,3.907,-0.067,0.687,1.5953
558,9.300,4.000,3.887,-0.186,0.694,1.3460
559,9.317,4.000,3.922,-0.246,0.702,1.3464
560,9.333,4.000,3.978,-0.031,0.708,1.3242
561,9.350,4.000,4.007,0.051,0.710,1.7781
562,9.367,4.000,4.022,0.014,0.710,2.0357
563,9.383,4.000,4.015,0.000,0.709,2.1364
564,9.400,4.000,3.981,-0.053,0.706,2.1717
565,9.417,4.000,3.968,-0.067,0.701,2.1490
566,9.433,4.000,3.993,-0.063,0.695,1.8424
567,9.450,4.000,3.938,-0.003,0.690,2.0537
568,9.467,4.000,3.945,0.049,0.687,2.0327
569,9.483,4.000,3.935,0.011,0.686,2.0575
570,9.500,4.000,3.968,0.021,0.687,2.0633
571,9.517,4.000,3.926,0.097,0.689,1.8531
572,9.533,4.000,3.940,0.156,0.693,1.7988
573,9.550,4.000,3.984,0.233,0.697,1.7144
574,9.567,4.000,4.050,0.273,0.701,1.6814
575,9.583,4.000,4.010,0.182,0.703,1.8123
576,9.600,4.000,3.965,0.122,0.701,2.0746
577,9.617,4.000,3.971,0.156,0.698,2.1797
578,9.633,4.000,3.975,0.190,0.694,2.0044
579,9.650,4.000,3.947,0.205,0.690,1.9033
580,9.667,4.000,3.953,0.093,0.688,1.3472
581,9.683,4.000,3.924,0.013,0.688,1.6758
582,9.700,4.000,3.858,-0.097,0.692,1.3431
583,9.717,4.000,3.838,-0.203,0.699,1.2017
584,9.733,4.000,3.931,-0.214,0.706,1.4679
585,9.750,4.000,3.955,0.010,0.709,1.1778
586,9.767,4.000,3.965,0.079,0.710,1.7438
587,9.783,4.000,3.994,0.053,0.709,2.0862
588,9.800,4.000,3.951,0.016,0.706,2.1266
589,9.817,4.000,3.914,-0.024,0.702,2.1136
590,9.833,4.000,3.945,-0.034,0.696,2.0935
591,9.850,4.000,3.974,-0.031,0.689,1.5688
592,9.867,4.000,3.931,0.086,0.684,1.8944
593,9.883,4.000,3.921,0.066,0.681,1.9490
594,9.900,4.000,3.948,0.052,0.680,2.0334
595,9.917,4.000,3.951,0.073,0.681,2.0253
596,9.933,4.000,3.903,0.139,0.684,1.8176
597,9.950,4.000,3.923,0.200,0.688,1.7795
598,9.967,4.000,3.968,0.285,0.693,1.6880
599,9.983,4.000,4.032,0.336,0.698,1.6598
600,10.000,4.000,3.986,0.246,0.700,1.8058
601,10.017,4.000,3.939,0.162,0.700,2.0059
602,10.033,4.000,3.944,0.195,0.697,2.1672
603,10.050,4.000,3.944,0.228,0.694,2.0284
604,10.067,4.000,3.922,0.257,0.690,1.8642
605,10.083,4.000,3.925,0.188,0.688,1.5161
606,10.100,4.000,3.916,0.094,0.688,1.7360
607,10.117,4.000,3.894,-0.028,0.690,1.6353
608,10.133,4.000,3.871,-0.157,0.696,1.3339
609,10.150,4.000,3.927,-0.198,0.704,1.4146
610,10.167,4.000,3.956,0.027,0.709,1.2535
611,10.183,4.000,3.975,0.101,0.711,1.8161
612,10.200,4.000,4.000,0.073,0.710,2.0773
613,10.217,4.000,3.962,0.044,0.707,2.1314
614,10.233,4.000,3.926,-0.005,0.704,2.1362
615,10.250,4.000,3.937,-0.018,0.699,2.1215
616,10.267,4.000,3.964,-0.011,0.692,1.6581
617,10.283,4.000,3.930,0.087,0.686,1.9517
618,10.300,4.000,3.934,0.087,0.683,1.9977
619,10.317,4.000,3.951,0.081,0.682,2.0360
620,10.333,4.000,3.943,0.102,0.683,2.0133
621,10.350,4.000,3.896,0.169,0.686,1.7995
622,10.367,4.000,3.925,0.224,0.690,1.7716
623,10.383,4.000,3.972,0.308,0.695,1.6913
624,10.400,4.000,4.032,0.348,0.699,1.6881
625,10.417,4.000,3.984,0.250,0.701,1.8121
626,10.433,4.000,3.942,0.185,0.700,2.0613
627,10.450,4.000,3.945,0.215,0.697,2.1560
628,10.467,4.000,3.938,0.243,0.693,1.9883
629,10.483,4.000,3.914,0.264,0.689,1.8424
630,10.500,4.000,3.933,0.180,0.686,1.3894
631,10.517,4.000,3.914,0.080,0.686,1.7430
632,10.533,4.000,3.885,-0.039,0.689,1.4890
633,10.550,4.000,3.887,-0.162,0.696,1.2698
634,10.567,4.000,3.947,-0.195,0.703,1.4297
635,10.583,4.000,3.983,0.031,0.708,1.2661
636,10.600,4.000,4.000,0.107,0.709,1.7908
637,10.617,4.000,4.016,0.071,0.708,2.0695
638,10.633,4.000,3.982,0.045,0.705,2.1380
639,10.650,4.000,3.951,-0.002,0.702,2.1528
640,10.667,4.000,3.954,-0.013,0.696,2.1411
641,10.683,4.000,3.961,-0.015,0.690,1.3738
642,10.700,4.000,3.976,0.109,0.685,1.6699
643,10.717,4.000,3.928,0.074,0.684,2.0155
644,10.733,4.000,3.943,0.067,0.684,2.0320
645,10.750,4.000,3.930,0.115,0.686,1.9112
646,10.767,4.000,3.893,0.180,0.689,1.7532
647,10.783,4.000,3.946,0.235,0.694,1.7484
648,10.800,4.000,4.011,0.305,0.698,1.6653
649,10.817,4.000,4.039,0.299,0.702,1.6474
650,10.833,4.000,3.978,0.183,0.702,1.6667
651,10.850,4.000,3.952,0.175,0.699,2.1366
652,10.867,4.000,3.953,0.211,0.695,2.1088
653,10.883,4.000,3.942,0.239,0.690,1.9525
654,10.900,4.000,3.925,0.236,0.687,1.8577
655,10.917,4.000,3.933,0.144,0.684,1.3864
656,10.933,4.000,3.902,0.052,0.685,1.6528
657,10.950,4.000,3.875,-0.057,0.689,1.3083
658,10.967,4.000,3.895,-0.186,0.697,1.2800
659,10.983,4.000,3.946,-0.126,0.704,1.4923
660,11.000,4.000,3.947,0.084,0.707,1.2244
661,11.017,4.000,3.952,0.117,0.707,1.7715
662,11.033,4.000,3.971,0.065,0.706,2.0796
663,11.050,4.000,3.942,0.018,0.702,2.1164
664,11.067,4.000,3.909,-0.011,0.698,2.1032
665,11.083,4.000,3.945,-0.016,0.692,2.1111
666,11.100,4.000,3.946,-0.013,0.686,1.0441
667,11.117,4.000,4.022,0.138,0.682,1.0455
668,11.133,4.000,3.926,0.024,0.680,1.3849
669,11.150,4.000,3.915,0.125,0.682,1.7852
670,11.167,4.000,3.889,0.167,0.684,1.6962
671,11.183,4.000,3.904,0.203,0.688,1.6196
672,11.200,4.000,3.975,0.251,0.692,1.6793
673,11.217,4.000,4.047,0.296,0.697,1.6447
674,11.233,4.000,4.026,0.238,0.699,1.7997
675,11.250,4.000,3.979,0.139,0.699,1.9304
676,11.267,4.000,3.972,0.181,0.696,2.1633
677,11.283,4.000,3.977,0.221,0.692,2.1368
678,11.300,4.000,3.938,0.255,0.688,1.9173
679,11.317,4.000,3.926,0.194,0.685,1.3079
680,11.333,4.000,3.990,0.123,0.684,1.7677
681,11.350,4.000,3.937,0.021,0.687,1.6756
682,11.367,4.000,3.899,-0.093,0.693,1.4490
683,11.383,4.000,3.909,-0.182,0.702,1.3744
684,11.400,4.000,3.900,-0.054,0.710,1.5379
685,11.417,4.000,3.934,0.081,0.713,1.5561
686,11.433,4.000,3.952,0.089,0.713,1.9615
687,11.450,4.000,3.948,0.047,0.712,2.1135
688,11.467,4.000,3.947,0.011,0.709,2.1528
689,11.483,4.000,3.931,-0.015,0.705,2.1670
690,11.500,4.000,3.949,-0.013,0.700,2.1649
691,11.517,4.000,3.922,-0.026,0.693,1.9629
692,11.533,4.000,3.948,0.047,0.688,2.0794
693,11.550,4.000,3.988,0.090,0.685,2.0528
694,11.567,4.000,3.985,0.077,0.685,2.0171
695,11.583,4.000,3.939,0.144,0.687,1.8004
696,11.600,4.000,3.952,0.207,0.690,1.7574
697,11.617,4.000,3.998,0.288,0.694,1.6420
698,11.633,4.000,4.066,0.328,0.698,1.5892
699,11.650,4.000,4.023,0.232,0.700,1.7454
700,11.667,4.000,3.975,0.161,0.698,2.0326
701,11.683,4.000,3.986,0.197,0.695,2.1772
702,11.700,4.000,3.983,0.242,0.691,1.9645
703,11.717,4.000,3.953,0.260,0.687,1.8835
704,11.733,4.000,3.952,0.150,0.685,1.2600
705,11.750,4.000,3.918,0.072,0.686,1.6944
706,11.767,4.000,3.853,-0.040,0.690,1.4581
707,11.783,4.000,3.829,-0.166,0.697,1.2572
708,11.800,4.000,3.913,-0.181,0.705,1.4523
709,11.817,4.000,3.941,0.043,0.710,1.2208
710,11.833,4.000,3.969,0.127,0.712,1.7853
711,11.850,4.000,3.994,0.090,0.711,2.0970
712,11.867,4.000,3.950,0.054,0.709,2.1386
713,11.883,4.000,3.923,0.011,0.705,2.1334
714,11.900,4.000,3.946,-0.006,0.701,2.1265
715,11.917,4.000,3.980,-0.000,0.694,1.6978
716,11.933,4.000,3.941,0.096,0.689,1.9923
717,11.950,4.000,3.939,0.114,0.685,2.0530
718,11.967,4.000,3.970,0.084,0.684,2.0845
719,11.983,4.000,3.972,0.085,0.685,2.0584
720,12.000,4.000,3.923,0.147,0.687,1.8669
721,12.017,4.000,3.941,0.205,0.690,1.8051
722,12.033,4.000,3.986,0.279,0.694,1.7263
723,12.050,4.000,4.050,0.326,0.699,1.6730
724,12.067,4.000,4.005,0.245,0.700,1.8131
725,12.083,4.000,3.959,0.168,0.699,2.0287
726,12.100,4.000,3.958,0.198,0.695,2.1657
727,12.117,4.000,3.958,0.233,0.691,1.9708
728,12.133,4.000,3.935,0.252,0.687,1.8896
729,12.150,4.000,3.940,0.141,0.685,1.3669
730,12.167,4.000,3.917,0.064,0.685,1.7229
731,12.183,4.000,3.858,-0.050,0.689,1.2425
732,12.200,4.000,3.877,-0.166,0.696,1.2392
733,12.217,4.000,3.946,-0.180,0.704,1.4842
734,12.233,4.000,3.973,0.044,0.708,1.2292
735,12.250,4.000,3.980,0.108,0.708,1.7927
736,12.267,4.000,3.996,0.077,0.707,2.0791
737,12.283,4.000,3.968,0.051,0.704,2.1478
738,12.300,4.000,3.934,0.011,0.700,2.1507
739,12.317,4.000,3.951,-0.001,0.695,2.1430
740,12.333,4.000,3.944,-0.004,0.688,1.1981
741,12.350,4.000,4.012,0.133,0.684,1.3814
742,12.367,4.000,3.940,0.064,0.683,1.8049
743,12.383,4.000,3.940,0.095,0.684,1.9451
744,12.400,4.000,3.920,0.140,0.686,1.8516
745,12.417,4.000,3.910,0.196,0.690,1.7368
746,12.433,4.000,3.956,0.260,0.694,1.7094
747,12.450,4.000,4.024,0.315,0.699,1.6387
748,12.467,4.000,4.013,0.288,0.702,1.7640
749,12.483,4.000,3.960,0.169,0.701,1.8139
750,12.500,4.000,3.948,0.191,0.699,2.1536
751,12.517,4.000,3.952,0.229,0.694,2.0917
752,12.533,4.000,3.921,0.251,0.690,1.6571
753,12.550,4.000,3.899,0.203,0.685,1.3551
754,12.567,4.000,3.917,0.142,0.683,1.3835
755,12.583,4.000,3.921,0.063,0.684,1.6236
756,12.600,4.000,3.876,-0.033,0.690,1.3951
757,12.617,4.000,3.875,-0.172,0.698,1.2903
758,12.633,4.000,3.887,-0.048,0.705,1.5556
759,12.650,4.000,3.911,0.091,0.707,1.4919
760,12.667,4.000,3.953,0.104,0.707,1.8901
761,12.683,4.000,3.961,0.047,0.705,2.1184
762,12.700,4.000,3.951,0.015,0.701,2.1532
763,12.717,4.000,3.928,-0.009,0.697,2.1544
764,12.733,4.000,3.952,-0.012,0.690,1.8531
765,12.750,4.000,3.925,0.055,0.685,2.0338
766,12.767,4.000,3.945,0.121,0.682,2.0072
767,12.783,4.000,3.928,0.082,0.681,2.0248
768,12.800,4.000,3.928,0.071,0.682,1.9953
769,12.817,4.000,3.885,0.139,0.685,1.7687
770,12.833,4.000,3.877,0.209,0.689,1.6805
771,12.850,4.000,3.925,0.292,0.694,1.6204
772,12.867,4.000,4.002,0.346,0.698,1.6076
773,12.883,4.000,3.986,0.282,0.701,1.7776
774,12.900,4.000,3.948,0.193,0.700,1.9367
775,12.917,4.000,3.952,0.236,0.698,2.1670
776,12.933,4.000,3.946,0.278,0.694,2.1031
777,12.950,4.000,3.915,0.309,0.690,1.8565
778,12.967,4.000,3.872,0.231,0.688,1.5101
779,12.983,4.000,3.878,0.143,0.687,1.5927
780,13.000,4.000,3.847,0.040,0.690,1.5099
781,13.017,4.000,3.798,-0.084,0.696,1.2733
782,13.033,4.000,3.824,-0.143,0.705,1.3066
783,13.050,4.000,3.888,0.044,0.712,1.4265
784,13.067,4.000,3.929,0.132,0.714,1.7939
785,13.083,4.000,3.949,0.104,0.715,2.0393
786,13.100,4.000,3.950,0.083,0.713,2.1455
787,13.117,4.000,3.941,0.033,0.710,2.1702
788,13.133,4.000,3.933,0.011,0.705,2.1488
789,13.150,4.000,3.964,0.015,0.699,2.1612
790,13.167,4.000,3.919,-0.001,0.692,1.7363
791,13.183,4.000,3.957,0.131,0.687,1.9024
792,13.200,4.000,3.977,0.125,0.684,2.0497
793,13.217,4.000,3.976,0.115,0.684,2.0580
794,13.233,4.000,3.926,0.163,0.686,1.8658
795,13.250,4.000,3.946,0.216,0.689,1.8066
796,13.267,4.000,3.990,0.284,0.693,1.7219
797,13.283,4.000,4.051,0.337,0.697,1.6452
798,13.300,4.000,4.012,0.261,0.698,1.8030
799,13.317,4.000,3.960,0.172,0.696,1.9929
800,13.333,4.000,3.955,0.201,0.693,2.1558
801,13.350,4.000,3.949,0.237,0.688,1.9512
802,13.367,4.000,3.936,0.257,0.684,1.8853
803,13.383,4.000,3.930,0.151,0.682,1.3115
804,13.400,4.000,3.909,0.077,0.682,1.7242
805,13.417,4.000,3.874,-0.031,0.686,1.3813
806,13.433,4.000,3.899,-0.149,0.694,1.2967
807,13.450,4.000,3.959,-0.195,0.702,1.4058
808,13.467,4.000,3.980,0.036,0.707,1.2179
809,13.483,4.000,3.986,0.121,0.709,1.7733
810,13.500,4.000,4.002,0.078,0.709,2.0550
811,13.517,4.000,3.994,0.058,0.707,2.1413
812,13.533,4.000,3.960,0.012,0.704,2.1804
813,13.550,4.000,3.957,-0.007,0.700,2.1666
814,13.567,4.000,3.977,-0.012,0.694,1.5915
815,13.583,4.000,3.981,0.086,0.690,1.8657
816,13.600,4.000,3.958,0.078,0.688,2.0646
817,13.617,4.000,3.950,0.057,0.688,2.0641
818,13.633,4.000,3.941,0.100,0.690,1.9474
819,13.650,4.000,3.917,0.162,0.693,1.7867
820,13.667,4.000,3.945,0.238,0.697,1.7583
821,13.683,4.000,4.011,0.305,0.701,1.6639
822,13.700,4.000,4.033,0.299,0.704,1.6213
823,13.717,4.000,3.984,0.185,0.703,1.6271
824,13.733,4.000,3.948,0.178,0.700,2.1258
825,13.750,4.000,3.953,0.215,0.695,2.1007
826,13.767,4.000,3.947,0.246,0.690,1.9625
827,13.783,4.000,3.886,0.207,0.686,1.3323
828,13.800,4.000,3.896,0.121,0.685,1.5407
829,13.817,4.000,3.844,0.036,0.687,1.5570
830,13.833,4.000,3.836,-0.064,0.692,1.3762
831,13.850,4.000,3.828,-0.167,0.700,1.2436
832,13.867,4.000,3.853,-0.059,0.707,1.4171
833,13.883,4.000,3.887,0.127,0.709,1.2055
834,13.900,4.000,3.907,0.165,0.709,1.8044
835,13.917,4.000,3.929,0.091,0.707,2.0812
836,13.933,4.000,3.882,0.036,0.703,2.0522
837,13.950,4.000,3.848,0.003,0.698,2.0061
838,13.967,4.000,3.907,-0.006,0.691,2.0220
839,13.983,4.000,3.925,-0.001,0.684,1.3500
840,14.000,4.000,3.994,0.155,0.679,1.4097
841,14.017,4.000,3.946,0.085,0.677,1.8964
842,14.033,4.000,3.936,0.113,0.677,1.9947
843,14.050,4.000,3.910,0.170,0.680,1.8285
844,14.067,4.000,3.915,0.228,0.684,1.6879
845,14.083,4.000,3.952,0.308,0.689,1.6547
846,14.100,4.000,4.024,0.370,0.694,1.6049
847,14.117,4.000,4.004,0.337,0.697,1.7146
848,14.133,4.000,3.930,0.196,0.696,1.7291
849,14.150,4.000,3.906,0.199,0.694,2.0898
850,14.167,4.000,3.911,0.231,0.690,2.0413
851,14.183,4.000,3.904,0.265,0.686,1.8263
852,14.200,4.000,3.908,0.237,0.682,1.1246
853,14.217,4.000,3.913,0.164,0.681,1.4970
854,14.233,4.000,3.905,0.071,0.683,1.6310
855,14.250,4.000,3.871,-0.017,0.689,1.4675
856,14.267,4.000,3.893,-0.139,0.698,1.3184
857,14.283,4.000,3.877,-0.086,0.706,1.4723
858,14.300,4.000,3.887,0.091,0.709,1.1966
859,14.317,4.000,3.892,0.140,0.709,1.7616
860,14.333,4.000,3.919,0.090,0.707,2.0680
861,14.350,4.000,3.873,0.051,0.703,2.0398
862,14.367,4.000,3.849,0.019,0.699,2.0283
863,14.383,4.000,3.901,0.013,0.693,2.0499
864,14.400,4.000,3.888,0.010,0.686,1.9538
865,14.417,4.000,3.927,0.088,0.681,2.0172
866,14.433,4.000,3.969,0.155,0.678,1.9560
867,14.450,4.000,3.972,0.148,0.678,1.9666
868,14.467,4.000,3.928,0.186,0.681,1.7610
869,14.483,4.000,3.940,0.235,0.685,1.7073
870,14.500,4.000,3.977,0.314,0.689,1.6067
871,14.517,4.000,4.053,0.371,0.694,1.5182
872,14.533,4.000,4.025,0.299,0.696,1.7133
873,14.550,4.000,3.965,0.186,0.695,1.8516
874,14.567,4.000,3.963,0.215,0.692,2.1514
875,14.583,4.000,3.961,0.252,0.688,2.0843
876,14.600,4.000,3.938,0.294,0.684,1.8407
877,14.617,4.000,3.891,0.234,0.682,1.4934
878,14.633,4.000,3.899,0.153,0.682,1.5431
879,14.650,4.000,3.878,0.066,0.685,1.5434
880,14.667,4.000,3.845,-0.057,0.692,1.3626
881,14.683,4.000,3.859,-0.134,0.702,1.3188
882,14.700,4.000,3.901,0.030,0.709,1.5101
883,14.717,4.000,3.941,0.131,0.713,1.7032
884,14.733,4.000,3.961,0.115,0.713,1.9804
885,14.750,4.000,3.950,0.082,0.712,2.1077
886,14.767,4.000,3.946,0.038,0.709,2.1539
887,14.783,4.000,3.945,0.010,0.705,2.1330
888,14.800,4.000,3.973,0.006,0.700,2.1644
889,14.817,4.000,3.958,-0.008,0.693,1.7314
890,14.833,4.000,3.974,0.136,0.688,1.9722
891,14.850,4.000,3.999,0.126,0.685,2.0611
892,14.867,4.000,4.000,0.106,0.685,2.0548
893,14.883,4.000,3.955,0.149,0.687,1.8909
894,14.900,4.000,3.965,0.203,0.690,1.8093
895,14.917,4.000,4.006,0.266,0.693,1.7326
896,14.933,4.000,4.067,0.316,0.697,1.6417
897,14.950,4.000,4.031,0.243,0.698,1.7964
898,14.967,4.000,3.977,0.153,0.696,1.9800
899,14.983,4.000,3.974,0.186,0.693,2.1635
900,15.000,0.000,3.970,0.226,0.688,-0.0020
901,15.017,0.000,3.671,0.134,0.685,-6.1050
902,15.033,0.000,3.217,-0.032,0.688,-6.4558
903,15.050,0.000,3.206,-0.200,0.697,-5.7666
904,15.067,0.000,3.288,-0.138,0.707,-5.1024
905,15.083,0.000,3.328,0.017,0.715,-5.5513
906,15.100,0.000,3.394,0.174,0.718,-4.0390
907,15.117,0.000,3.526,0.322,0.716,-3.9280
908,15.133,0.000,3.743,0.338,0.711,-2.7424
909,15.150,0.000,3.869,0.304,0.702,-1.9577
910,15.167,0.000,3.936,0.209,0.691,-1.3936
911,15.183,0.000,3.953,0.103,0.678,-0.8890
912,15.200,0.000,3.931,0.042,0.664,-0.5736
913,15.217,0.000,3.906,0.013,0.648,-0.6433
914,15.233,0.000,3.875,-0.005,0.633,-0.9777
915,15.250,0.000,3.843,0.001,0.616,-1.9823
916,15.267,0.000,3.497,-0.067,0.599,-7.0714
917,15.283,0.000,2.935,0.006,0.586,-5.7111
918,15.300,0.000,2.368,0.051,0.578,-5.2748
919,15.317,0.000,2.073,0.073,0.574,-2.5306
920,15.333,0.000,1.774,0.133,0.573,-2.3478
921,15.350,0.000,1.547,0.153,0.574,-2.8471
922,15.367,0.000,1.406,0.161,0.576,-4.8457
923,15.383,0.000,1.323,0.201,0.580,-2.3691
924,15.400,0.000,1.196,0.309,0.587,-1.4855
925,15.417,0.000,1.097,0.311,0.596,-1.2028
926,15.433,0.000,1.023,0.338,0.604,-1.0073
927,15.450,0.000,0.987,0.363,0.613,-0.8243
928,15.467,0.000,0.960,0.350,0.622,-0.4927
929,15.483,0.000,0.923,0.369,0.630,-0.3306
930,15.500,0.000,0.901,0.381,0.638,-0.2907
931,15.517,0.000,0.881,0.396,0.645,-0.3464
932,15.533,0.000,0.856,0.405,0.652,-0.2615
933,15.550,0.000,0.841,0.400,0.657,-0.1796
934,15.567,0.000,0.834,0.389,0.662,-0.0811
935,15.583,0.000,0.839,0.395,0.666,0.0160
936,15.600,0.000,0.862,0.354,0.668,0.0409
937,15.617,0.000,0.894,0.340,0.670,0.1716
938,15.633,0.000,0.907,0.345,0.671,0.0784
939,15.650,0.000,0.800,0.335,0.675,0.3373
940,15.667,0.000,0.750,0.288,0.680,0.7111
941,15.683,0.000,0.722,0.262,0.685,0.8731
942,15.700,0.000,0.695,0.240,0.689,0.9549
943,15.717,0.000,0.670,0.209,0.693,0.9961
944,15.733,0.000,0.649,0.177,0.696,1.0147
945,15.750,0.000,0.632,0.142,0.700,1.0044
946,15.767,0.000,0.609,0.108,0.702,0.9800
947,15.783,0.000,0.579,0.078,0.704,0.9214
948,15.800,0.000,0.541,0.043,0.706,0.9817
949,15.817,0.000,0.509,0.004,0.707,1.0984
950,15.833,0.000,0.506,-0.036,0.709,1.1613
951,15.850,0.000,0.508,-0.063,0.711,1.1484
952,15.867,0.000,0.512,-0.085,0.712,1.1482
953,15.883,0.000,0.532,-0.115,0.713,1.1337
954,15.900,0.000,0.570,-0.130,0.714,1.0374
955,15.917,0.000,0.621,-0.126,0.712,0.7361
956,15.933,0.000,0.661,-0.112,0.708,0.4957
957,15.950,0.000,0.706,-0.109,0.702,0.3770
958,15.967,0.000,0.751,-0.075,0.694,-0.0057
959,15.983,0.000,0.626,0.037,0.688,0.3141
960,16.000,0.000,0.490,0.170,0.685,0.4950
961,16.017,0.000,0.399,0.270,0.683,0.5864
962,16.033,0.000,0.304,0.385,0.683,1.1203
963,16.050,0.000,0.266,0.406,0.684,1.4865
964,16.067,0.000,0.234,0.443,0.687,1.6086
965,16.083,0.000,0.212,0.462,0.690,1.7019
966,16.100,0.000,0.201,0.474,0.693,1.7520
967,16.117,0.000,0.209,0.495,0.695,1.6519
968,16.133,0.000,0.211,0.494,0.697,1.5900
969,16.150,0.000,0.219,0.505,0.699,1.4702
970,16.167,0.000,0.217,0.527,0.699,1.5899
971,16.183,0.000,0.236,0.533,0.698,0.9973
972,16.200,0.000,0.222,0.555,0.697,1.5954
973,16.217,0.000,0.196,0.438,0.699,1.8123
974,16.233,0.000,0.202,0.324,0.702,1.8312
975,16.250,0.000,0.215,0.266,0.705,1.8566
976,16.267,0.000,0.229,0.227,0.709,1.8669
977,16.283,0.000,0.240,0.189,0.712,1.8822
978,16.300,0.000,0.251,0.151,0.715,1.8761
979,16.317,0.000,0.258,0.124,0.717,1.8683
980,16.333,0.000,0.261,0.102,0.720,1.8737
981,16.350,0.000,0.262,0.085,0.722,1.8784
982,16.367,0.000,0.262,0.075,0.724,1.8870
983,16.383,0.000,0.260,0.067,0.726,1.8953
984,16.400,0.000,0.257,0.060,0.728,1.8896
985,16.417,0.000,0.248,0.048,0.730,1.8996
986,16.433,0.000,0.244,0.034,0.732,1.8991
987,16.450,0.000,0.238,0.026,0.733,1.9108
988,16.467,0.000,0.230,0.020,0.735,1.9240
989,16.483,0.000,0.220,0.015,0.737,1.9396
990,16.500,0.000,0.210,0.010,0.738,1.9527
991,16.517,0.000,0.197,0.006,0.740,1.9827
992,16.533,0.000,0.187,0.003,0.741,1.9981
993,16.550,0.000,0.175,-0.001,0.742,2.0148
994,16.567,0.000,0.162,-0.003,0.744,2.0400
995,16.583,0.000,0.149,-0.007,0.745,2.0603
996,16.600,0.000,0.137,-0.008,0.746,2.0837
997,16.617,0.000,0.125,-0.008,0.747,2.1069
998,16.633,0.000,0.112,-0.008,0.748,2.1350
999,16.650,0.000,0.101,-0.009,0.749,2.1561
1000,16.667,0.000,0.087,-0.007,0.750,2.1871
1001,16.683,0.000,0.076,-0.007,0.751,2.2096
1002,16.700,0.000,0.067,-0.009,0.751,2.2288
1003,16.717,0.000,0.056,-0.012,0.752,2.2435
1004,16.733,0.000,0.046,-0.014,0.753,2.2591
1005,16.750,0.000,0.036,-0.016,0.753,2.2720
1006,16.767,0.000,0.029,-0.018,0.754,2.2758
1007,16.783,0.000,0.022,-0.021,0.755,2.2793
1008,16.800,0.000,0.016,-0.023,0.755,2.2819
1009,16.817,0.000,0.011,-0.024,0.756,2.2794
1010,16.833,0.000,0.007,-0.028,0.756,2.2799
1011,16.850,0.000,-0.001,-0.029,0.756,2.2850
1012,16.867,0.000,-0.004,-0.030,0.757,2.2862
1013,16.883,0.000,-0.010,-0.028,0.757,2.2870
1014,16.900,0.000,-0.014,-0.028,0.757,2.2896
1015,16.917,0.000,-0.017,-0.028,0.758,2.2907
1016,16.933,0.000,-0.021,-0.027,0.758,2.2953
1017,16.950,0.000,-0.022,-0.027,0.758,2.2981
