step,time_s,cmd_vel,fwd_vel,lateral_vel,pelvis_height,reward_step
507,8.450,4.000,3.990,0.144,0.674,1.9169
508,8.467,4.000,3.950,0.161,0.677,1.7130
509,8.483,4.000,3.988,0.168,0.685,1.6183
510,8.500,4.000,3.993,0.089,0.691,1.4624
511,8.517,4.000,4.027,0.064,0.695,1.6524
512,8.533,4.000,4.037,0.048,0.697,1.6874
513,8.550,4.000,3.944,0.033,0.697,1.8237
514,8.567,4.000,3.962,0.021,0.695,2.1213
515,8.583,4.000,3.976,-0.001,0.692,2.2246
516,8.600,4.000,3.969,-0.033,0.687,2.2542
517,8.617,4.000,3.966,-0.071,0.681,2.0862
518,8.633,4.000,3.923,-0.094,0.673,1.9610
519,8.650,4.000,3.852,-0.090,0.667,1.8426
520,8.667,4.000,3.848,-0.029,0.663,1.8628
521,8.683,4.000,3.888,0.044,0.661,1.9234
522,8.700,4.000,3.935,0.079,0.661,1.9248
523,8.717,4.000,3.946,0.045,0.662,1.6355
524,8.733,4.000,3.988,0.064,0.665,1.5989
525,8.750,4.000,4.044,0.023,0.670,1.4207
526,8.767,4.000,4.079,-0.005,0.676,1.5186
527,8.783,4.000,3.987,0.017,0.681,1.4943
528,8.800,4.000,3.960,0.056,0.683,2.0726
529,8.817,4.000,3.972,0.089,0.684,2.2020
530,8.833,4.000,4.003,0.127,0.683,2.2114
531,8.850,4.000,4.028,0.183,0.680,1.7641
532,8.867,4.000,4.015,0.225,0.676,1.9530
533,8.883,4.000,3.972,0.179,0.674,1.7982
534,8.900,4.000,3.986,0.158,0.674,1.9364
535,8.917,4.000,3.944,0.176,0.678,1.7189
536,8.933,4.000,3.987,0.188,0.686,1.5983
537,8.950,4.000,3.990,0.113,0.693,1.3531
538,8.967,4.000,4.029,0.081,0.697,1.7661
539,8.983,4.000,4.033,0.065,0.699,1.7423
540,9.000,4.000,3.950,0.048,0.699,1.8639
541,9.017,4.000,3.970,0.035,0.698,2.1591
542,9.033,4.000,3.980,0.012,0.695,2.2437
543,9.050,4.000,3.973,-0.020,0.690,2.2618
544,9.067,4.000,3.971,-0.056,0.683,2.1041
545,9.083,4.000,3.928,-0.079,0.675,1.9739
546,9.100,4.000,3.859,-0.073,0.669,1.8635
547,9.117,4.000,3.859,-0.011,0.665,1.8914
548,9.133,4.000,3.902,0.063,0.663,1.9406
549,9.150,4.000,3.939,0.084,0.662,1.9283
550,9.167,4.000,3.954,0.051,0.664,1.6123
551,9.183,4.000,3.996,0.068,0.667,1.5844
552,9.200,4.000,4.052,0.020,0.672,1.4072
553,9.217,4.000,4.075,0.003,0.678,1.5370
554,9.233,4.000,3.983,0.020,0.682,1.4875
555,9.250,4.000,3.958,0.056,0.684,2.0840
556,9.267,4.000,3.972,0.088,0.684,2.2024
557,9.283,4.000,4.001,0.128,0.682,2.1967
558,9.300,4.000,4.024,0.190,0.679,1.7805
559,9.317,4.000,3.994,0.215,0.676,1.7338
560,9.333,4.000,3.991,0.160,0.674,2.0187
561,9.350,4.000,3.982,0.147,0.675,1.9099
562,9.367,4.000,3.935,0.173,0.679,1.6796
563,9.383,4.000,4.007,0.195,0.687,1.5018
564,9.400,4.000,3.996,0.116,0.694,1.2849
565,9.417,4.000,4.034,0.083,0.698,1.7477
566,9.433,4.000,4.031,0.063,0.701,1.7231
567,9.450,4.000,3.953,0.047,0.701,1.8680
568,9.467,4.000,3.972,0.035,0.700,2.1615
569,9.483,4.000,3.978,0.013,0.698,2.2510
570,9.500,4.000,3.967,-0.018,0.693,2.2591
571,9.517,4.000,3.960,-0.049,0.687,2.2355
572,9.533,4.000,3.933,-0.079,0.679,1.7533
573,9.550,4.000,3.853,-0.076,0.672,1.8823
574,9.567,4.000,3.864,-0.017,0.667,1.8973
575,9.583,4.000,3.906,0.054,0.665,1.9647
576,9.600,4.000,3.957,0.101,0.664,1.9321
577,9.617,4.000,3.960,0.058,0.665,1.7038
578,9.633,4.000,3.994,0.073,0.667,1.6157
579,9.650,4.000,4.045,0.036,0.672,1.4493
580,9.667,4.000,4.085,0.005,0.678,1.5275
581,9.683,4.000,3.989,0.027,0.683,1.4999
582,9.700,4.000,3.961,0.065,0.685,2.0888
583,9.717,4.000,3.972,0.096,0.685,2.2066
584,9.733,4.000,4.001,0.132,0.684,2.2170
585,9.750,4.000,4.024,0.187,0.680,1.8930
586,9.767,4.000,4.016,0.233,0.677,1.9200
587,9.783,4.000,3.977,0.191,0.674,1.8111
588,9.800,4.000,3.981,0.165,0.674,1.9208
589,9.817,4.000,3.945,0.183,0.677,1.7064
590,9.833,4.000,3.992,0.186,0.685,1.6068
591,9.850,4.000,3.984,0.107,0.692,1.4258
592,9.867,4.000,4.020,0.086,0.695,1.6644
593,9.883,4.000,4.030,0.073,0.697,1.6772
594,9.900,4.000,3.937,0.059,0.698,1.8066
595,9.917,4.000,3.957,0.045,0.696,2.1247
596,9.933,4.000,3.969,0.022,0.693,2.2225
597,9.950,4.000,3.961,-0.012,0.689,2.2483
598,9.967,4.000,3.955,-0.049,0.682,2.2026
599,9.983,4.000,3.915,-0.075,0.674,1.8398
600,10.000,4.000,3.838,-0.079,0.668,1.8510
601,10.017,4.000,3.850,-0.020,0.663,1.8683
602,10.033,4.000,3.887,0.050,0.660,1.9324
603,10.050,4.000,3.943,0.105,0.660,1.8961
604,10.067,4.000,3.947,0.062,0.661,1.6933
605,10.083,4.000,3.991,0.075,0.663,1.6300
606,10.100,4.000,4.043,0.042,0.668,1.4504
607,10.117,4.000,4.086,0.000,0.674,1.5032
608,10.133,4.000,3.993,0.023,0.679,1.5179
609,10.150,4.000,3.966,0.060,0.681,2.0793
610,10.167,4.000,3.976,0.093,0.682,2.2022
611,10.183,4.000,4.005,0.131,0.681,2.2098
612,10.200,4.000,4.028,0.193,0.678,1.8312
613,10.217,4.000,3.989,0.215,0.675,1.5027
614,10.233,4.000,4.010,0.171,0.674,1.9819
615,10.250,4.000,3.986,0.149,0.675,1.9221
616,10.267,4.000,3.928,0.170,0.679,1.7019
617,10.283,4.000,3.987,0.194,0.687,1.4680
618,10.300,4.000,3.980,0.122,0.694,1.3184
619,10.317,4.000,4.019,0.088,0.699,1.7711
620,10.333,4.000,4.020,0.066,0.701,1.7524
621,10.350,4.000,3.945,0.046,0.702,1.8735
622,10.367,4.000,3.964,0.030,0.701,2.1632
623,10.383,4.000,3.969,0.007,0.698,2.2497
624,10.400,4.000,3.959,-0.026,0.693,2.2521
625,10.417,4.000,3.952,-0.060,0.687,2.2313
626,10.433,4.000,3.918,-0.085,0.679,1.7321
627,10.450,4.000,3.843,-0.078,0.672,1.8631
628,10.467,4.000,3.857,-0.020,0.667,1.8861
629,10.483,4.000,3.899,0.050,0.665,1.9521
630,10.500,4.000,3.948,0.095,0.664,1.9322
631,10.517,4.000,3.952,0.054,0.665,1.6871
632,10.533,4.000,3.990,0.067,0.667,1.6216
633,10.550,4.000,4.045,0.028,0.671,1.4522
634,10.567,4.000,4.085,-0.003,0.677,1.5222
635,10.583,4.000,3.987,0.021,0.682,1.4891
636,10.600,4.000,3.960,0.059,0.684,2.0849
637,10.617,4.000,3.971,0.090,0.684,2.2045
638,10.633,4.000,4.000,0.128,0.683,2.2135
639,10.650,4.000,4.022,0.187,0.679,1.7993
640,10.667,4.000,3.988,0.219,0.676,1.7019
641,10.683,4.000,3.989,0.172,0.674,2.0138
642,10.700,4.000,3.978,0.154,0.675,1.9232
643,10.717,4.000,3.929,0.179,0.679,1.6974
644,10.733,4.000,3.989,0.197,0.687,1.5629
645,10.750,4.000,3.966,0.116,0.693,1.3135
646,10.767,4.000,4.008,0.090,0.698,1.7482
647,10.783,4.000,4.015,0.076,0.700,1.7317
648,10.800,4.000,3.933,0.061,0.700,1.8526
649,10.817,4.000,3.950,0.048,0.699,2.1442
650,10.833,4.000,3.957,0.025,0.696,2.2301
651,10.850,4.000,3.945,-0.007,0.692,2.2360
652,10.867,4.000,3.939,-0.042,0.685,2.2177
653,10.883,4.000,3.906,-0.072,0.677,1.7360
654,10.900,4.000,3.833,-0.070,0.671,1.8463
655,10.917,4.000,3.863,0.000,0.666,1.8998
656,10.933,4.000,3.896,0.068,0.663,1.9605
657,10.950,4.000,3.943,0.109,0.663,1.9216
658,10.967,4.000,3.950,0.062,0.664,1.6522
659,10.983,4.000,3.988,0.073,0.666,1.5945
660,11.000,4.000,4.046,0.034,0.671,1.4377
661,11.017,4.000,4.085,0.005,0.677,1.5203
662,11.033,4.000,3.986,0.027,0.681,1.4818
663,11.050,4.000,3.959,0.065,0.684,2.0830
664,11.067,4.000,3.971,0.097,0.684,2.1993
665,11.083,4.000,4.001,0.135,0.682,2.2078
666,11.100,4.000,4.024,0.195,0.679,1.8114
667,11.117,4.000,3.992,0.228,0.676,1.8846
668,11.133,4.000,3.987,0.175,0.674,1.9907
669,11.150,4.000,3.985,0.159,0.674,1.9220
670,11.167,4.000,3.938,0.183,0.678,1.6957
671,11.183,4.000,3.995,0.196,0.686,1.5900
672,11.200,4.000,3.973,0.113,0.693,1.3341
673,11.217,4.000,4.013,0.091,0.697,1.7265
674,11.233,4.000,4.022,0.080,0.699,1.7037
675,11.250,4.000,3.937,0.066,0.699,1.8413
676,11.267,4.000,3.955,0.055,0.698,2.1422
677,11.283,4.000,3.963,0.031,0.695,2.2277
678,11.300,4.000,3.952,-0.002,0.691,2.2381
679,11.317,4.000,3.944,-0.039,0.684,2.2160
680,11.333,4.000,3.908,-0.071,0.676,1.7192
681,11.350,4.000,3.831,-0.072,0.669,1.8422
682,11.367,4.000,3.861,-0.004,0.665,1.8846
683,11.383,4.000,3.890,0.064,0.662,1.9517
684,11.400,4.000,3.940,0.114,0.662,1.9075
685,11.417,4.000,3.948,0.066,0.663,1.6900
686,11.433,4.000,3.989,0.076,0.665,1.6184
687,11.450,4.000,4.043,0.041,0.670,1.4632
688,11.467,4.000,4.087,0.005,0.676,1.5141
689,11.483,4.000,3.990,0.027,0.680,1.5110
690,11.500,4.000,3.964,0.063,0.683,2.0869
691,11.517,4.000,3.973,0.095,0.683,2.2029
692,11.533,4.000,4.001,0.132,0.682,2.2098
693,11.550,4.000,4.024,0.193,0.679,1.8137
694,11.567,4.000,3.988,0.221,0.675,1.7128
695,11.583,4.000,3.995,0.172,0.674,2.0094
696,11.600,4.000,3.982,0.154,0.675,1.9187
697,11.617,4.000,3.930,0.178,0.679,1.6991
698,11.633,4.000,3.992,0.198,0.687,1.5473
699,11.650,4.000,3.971,0.119,0.694,1.3092
700,11.667,4.000,4.010,0.094,0.698,1.7522
701,11.683,4.000,4.016,0.080,0.700,1.7253
702,11.700,4.000,3.937,0.063,0.701,1.8587
703,11.717,4.000,3.955,0.050,0.700,2.1506
704,11.733,4.000,3.960,0.026,0.697,2.2339
705,11.750,4.000,3.948,-0.009,0.692,2.2372
706,11.767,4.000,3.941,-0.045,0.685,2.2174
707,11.783,4.000,3.905,-0.075,0.678,1.7212
708,11.800,4.000,3.831,-0.073,0.671,1.8421
709,11.817,4.000,3.858,-0.007,0.666,1.8844
710,11.833,4.000,3.891,0.062,0.664,1.9533
711,11.850,4.000,3.940,0.110,0.663,1.9212
712,11.867,4.000,3.948,0.064,0.664,1.6875
713,11.883,4.000,3.988,0.073,0.666,1.6164
714,11.900,4.000,4.043,0.038,0.671,1.4677
715,11.917,4.000,4.086,0.005,0.677,1.5216
716,11.933,4.000,3.986,0.027,0.681,1.5004
717,11.950,4.000,3.961,0.064,0.683,2.0873
718,11.967,4.000,3.970,0.095,0.684,2.2024
719,11.983,4.000,3.998,0.133,0.682,2.2097
720,12.000,4.000,4.021,0.193,0.679,1.8048
721,12.017,4.000,3.987,0.223,0.676,1.7257
722,12.033,4.000,3.989,0.174,0.674,2.0086
723,12.050,4.000,3.978,0.158,0.675,1.9141
724,12.067,4.000,3.929,0.181,0.679,1.6946
725,12.083,4.000,3.992,0.202,0.686,1.5549
726,12.100,4.000,3.965,0.119,0.693,1.3021
727,12.117,4.000,4.005,0.097,0.698,1.7381
728,12.133,4.000,4.012,0.084,0.700,1.7159
729,12.150,4.000,3.930,0.069,0.701,1.8486
730,12.167,4.000,3.947,0.056,0.699,2.1415
731,12.183,4.000,3.953,0.032,0.696,2.2247
732,12.200,4.000,3.940,-0.003,0.692,2.2285
733,12.217,4.000,3.933,-0.039,0.685,2.2107
734,12.233,4.000,3.899,-0.071,0.677,1.7217
735,12.250,4.000,3.825,-0.071,0.671,1.8327
736,12.267,4.000,3.858,-0.001,0.666,1.8822
737,12.283,4.000,3.889,0.067,0.663,1.9513
738,12.300,4.000,3.937,0.115,0.663,1.9076
739,12.317,4.000,3.946,0.067,0.664,1.6820
740,12.333,4.000,3.985,0.076,0.666,1.6077
741,12.350,4.000,4.042,0.040,0.671,1.4693
742,12.367,4.000,4.085,0.009,0.677,1.5240
743,12.383,4.000,3.984,0.030,0.681,1.4973
744,12.400,4.000,3.958,0.067,0.683,2.0872
745,12.417,4.000,3.968,0.098,0.684,2.2001
746,12.433,4.000,3.997,0.135,0.682,2.2089
747,12.450,4.000,4.020,0.194,0.679,1.7875
748,12.467,4.000,3.991,0.225,0.676,1.6670
749,12.483,4.000,3.988,0.176,0.674,2.0150
750,12.500,4.000,3.976,0.161,0.674,1.9113
751,12.517,4.000,3.929,0.183,0.679,1.6938
752,12.533,4.000,3.996,0.204,0.686,1.5498
753,12.550,4.000,3.962,0.119,0.693,1.3022
754,12.567,4.000,4.002,0.099,0.698,1.7171
755,12.583,4.000,4.009,0.088,0.700,1.7012
756,12.600,4.000,3.928,0.072,0.700,1.8403
757,12.617,4.000,3.945,0.059,0.699,2.1351
758,12.633,4.000,3.950,0.035,0.696,2.2195
759,12.650,4.000,3.937,-0.001,0.692,2.2219
760,12.667,4.000,3.928,-0.038,0.685,2.2034
761,12.683,4.000,3.894,-0.072,0.677,1.7138
762,12.700,4.000,3.820,-0.073,0.671,1.8250
763,12.717,4.000,3.855,-0.001,0.666,1.8706
764,12.733,4.000,3.885,0.066,0.663,1.9465
765,12.750,4.000,3.935,0.119,0.663,1.8912
766,12.767,4.000,3.942,0.068,0.664,1.6942
767,12.783,4.000,3.982,0.076,0.666,1.6135
768,12.800,4.000,4.038,0.041,0.670,1.4818
769,12.817,4.000,4.084,0.008,0.676,1.5232
770,12.833,4.000,3.980,0.030,0.681,1.5010
771,12.850,4.000,3.956,0.065,0.683,2.0873
772,12.867,4.000,3.965,0.095,0.684,2.1998
773,12.883,4.000,3.993,0.132,0.682,2.2115
774,12.900,4.000,4.016,0.188,0.679,1.8302
775,12.917,4.000,3.994,0.218,0.676,1.2349
776,12.933,4.000,3.996,0.180,0.674,1.9473
777,12.950,4.000,3.959,0.163,0.675,1.9069
778,12.967,4.000,3.919,0.172,0.679,1.7190
779,12.983,4.000,3.989,0.194,0.687,1.5337
780,13.000,4.000,3.951,0.113,0.694,1.3085
781,13.017,4.000,3.992,0.094,0.699,1.7284
782,13.033,4.000,3.997,0.082,0.701,1.6925
783,13.050,4.000,3.923,0.066,0.701,1.8519
784,13.067,4.000,3.940,0.052,0.700,2.1393
785,13.083,4.000,3.941,0.027,0.697,2.2190
786,13.100,4.000,3.925,-0.009,0.693,2.2065
787,13.117,4.000,3.916,-0.046,0.686,2.1886
788,13.133,4.000,3.879,-0.077,0.678,1.6765
789,13.150,4.000,3.822,-0.070,0.672,1.7372
790,13.167,4.000,3.852,-0.022,0.667,1.9021
791,13.183,4.000,3.890,0.043,0.664,1.9508
792,13.200,4.000,3.943,0.105,0.664,1.8811
793,13.217,4.000,3.945,0.057,0.664,1.7023
794,13.233,4.000,3.982,0.062,0.667,1.6064
795,13.250,4.000,4.041,0.023,0.671,1.4892
796,13.267,4.000,4.085,-0.004,0.677,1.5306
797,13.283,4.000,3.976,0.020,0.682,1.4663
798,13.300,4.000,3.951,0.057,0.684,2.0735
799,13.317,4.000,3.962,0.086,0.684,2.1938
800,13.333,4.000,3.990,0.122,0.683,2.2115
801,13.350,4.000,4.013,0.175,0.680,1.9542
802,13.367,4.000,3.992,0.216,0.676,1.2815
803,13.383,4.000,3.984,0.179,0.674,1.9008
804,13.400,4.000,3.960,0.160,0.674,1.8795
805,13.417,4.000,3.923,0.173,0.679,1.6952
806,13.433,4.000,3.996,0.196,0.686,1.5508
807,13.450,4.000,3.948,0.108,0.693,1.3125
808,13.467,4.000,3.988,0.090,0.698,1.6819
809,13.483,4.000,3.997,0.079,0.700,1.6665
810,13.500,4.000,3.918,0.064,0.701,1.8252
811,13.517,4.000,3.935,0.049,0.699,2.1209
812,13.533,4.000,3.937,0.023,0.697,2.2067
813,13.550,4.000,3.920,-0.014,0.692,2.1957
814,13.567,4.000,3.909,-0.053,0.686,2.1740
815,13.583,4.000,3.871,-0.082,0.678,1.7093
816,13.600,4.000,3.804,-0.082,0.671,1.7919
817,13.617,4.000,3.842,-0.011,0.667,1.8418
818,13.633,4.000,3.874,0.057,0.664,1.9346
819,13.650,4.000,3.925,0.112,0.663,1.8939
820,13.667,4.000,3.933,0.057,0.664,1.7058
821,13.683,4.000,3.974,0.063,0.667,1.6228
822,13.700,4.000,4.032,0.027,0.671,1.5023
823,13.717,4.000,4.078,0.001,0.677,1.5378
824,13.733,4.000,3.969,0.025,0.682,1.4884
825,13.750,4.000,3.946,0.062,0.684,2.0722
826,13.767,4.000,3.957,0.092,0.685,2.1943
827,13.783,4.000,3.985,0.127,0.683,2.2137
828,13.800,4.000,4.007,0.179,0.680,1.9930
829,13.817,4.000,3.986,0.224,0.676,1.3087
830,13.833,4.000,3.981,0.187,0.674,1.8897
831,13.850,4.000,3.959,0.164,0.674,1.8819
832,13.867,4.000,3.923,0.173,0.678,1.6920
833,13.883,4.000,3.994,0.194,0.686,1.5799
834,13.900,4.000,3.946,0.104,0.693,1.3332
835,13.917,4.000,3.983,0.091,0.697,1.6508
836,13.933,4.000,3.994,0.081,0.699,1.6355
837,13.950,4.000,3.914,0.066,0.699,1.8035
838,13.967,4.000,3.932,0.050,0.698,2.1081
839,13.983,4.000,3.934,0.023,0.695,2.1999
840,14.000,4.000,3.915,-0.016,0.691,2.1853
841,14.017,4.000,3.909,-0.060,0.684,2.0078
842,14.033,4.000,3.871,-0.089,0.677,1.9205
843,14.050,4.000,3.808,-0.087,0.671,1.7734
844,14.067,4.000,3.832,-0.015,0.667,1.8125
845,14.083,4.000,3.868,0.058,0.665,1.9185
846,14.100,4.000,3.920,0.110,0.664,1.9154
847,14.117,4.000,3.927,0.060,0.665,1.6888
848,14.133,4.000,3.968,0.065,0.668,1.6343
849,14.150,4.000,4.031,0.024,0.673,1.4998
850,14.167,4.000,4.067,0.011,0.679,1.5664
851,14.183,4.000,3.953,0.032,0.684,1.4771
852,14.200,4.000,3.929,0.069,0.686,2.0589
853,14.217,4.000,3.948,0.099,0.687,2.1909
854,14.233,4.000,3.978,0.134,0.685,2.2117
855,14.250,4.000,4.002,0.185,0.682,1.9004
856,14.267,4.000,3.990,0.232,0.679,1.9582
857,14.283,4.000,3.956,0.209,0.676,1.7965
858,14.300,4.000,3.969,0.180,0.675,1.9065
859,14.317,4.000,3.938,0.189,0.678,1.7036
860,14.333,4.000,4.000,0.199,0.685,1.5947
861,14.350,4.000,3.965,0.099,0.692,1.3788
862,14.367,4.000,3.991,0.100,0.695,1.4692
863,14.383,4.000,3.997,0.093,0.697,1.6110
864,14.400,4.000,3.906,0.080,0.697,1.7778
865,14.417,4.000,3.919,0.068,0.695,2.0631
866,14.433,4.000,3.926,0.047,0.692,2.1790
867,14.450,4.000,3.911,0.010,0.687,2.1880
868,14.467,4.000,3.904,-0.036,0.681,2.0072
869,14.483,4.000,3.866,-0.072,0.673,1.9000
870,14.500,4.000,3.819,-0.070,0.667,1.6419
871,14.517,4.000,3.833,-0.031,0.663,1.8340
872,14.533,4.000,3.875,0.039,0.661,1.9139
873,14.550,4.000,3.936,0.107,0.661,1.8837
874,14.567,4.000,3.939,0.060,0.662,1.6338
875,14.583,4.000,3.976,0.063,0.665,1.6007
876,14.600,4.000,4.032,0.024,0.670,1.4712
877,14.617,4.000,4.071,-0.001,0.677,1.5358
878,14.633,4.000,3.959,0.023,0.682,1.4699
879,14.650,4.000,3.936,0.058,0.684,2.0710
880,14.667,4.000,3.953,0.086,0.685,2.1973
881,14.683,4.000,3.985,0.119,0.683,2.2229
882,14.700,4.000,4.012,0.170,0.680,1.8449
883,14.717,4.000,3.989,0.218,0.677,2.0275
884,14.733,4.000,3.962,0.188,0.675,1.8064
885,14.750,4.000,3.969,0.161,0.675,1.9354
886,14.767,4.000,3.938,0.171,0.678,1.7323
887,14.783,4.000,3.984,0.182,0.685,1.6032
888,14.800,4.000,3.964,0.088,0.692,1.4116
889,14.817,4.000,3.993,0.086,0.695,1.4592
890,14.833,4.000,3.997,0.079,0.697,1.6189
891,14.850,4.000,3.906,0.069,0.697,1.7948
892,14.867,4.000,3.915,0.059,0.696,2.0588
893,14.883,4.000,3.923,0.039,0.693,2.1791
894,14.900,4.000,3.910,0.002,0.688,2.1885
895,14.917,4.000,3.898,-0.039,0.681,2.1595
896,14.933,4.000,3.858,-0.077,0.674,1.6316
897,14.950,4.000,3.822,-0.067,0.667,1.7071
898,14.967,4.000,3.834,-0.027,0.662,1.8699
899,14.983,4.000,3.869,0.037,0.660,1.9232
900,15.000,0.000,3.923,0.104,0.659,0.4165
901,15.017,0.000,3.907,0.053,0.659,-0.8163
902,15.033,0.000,4.046,-0.085,0.659,-0.2175
903,15.050,0.000,4.014,-0.113,0.658,0.0624
904,15.067,0.000,3.895,-0.163,0.654,0.0051
905,15.083,0.000,3.813,-0.255,0.646,-0.4421
906,15.100,0.000,3.813,-0.226,0.636,0.1354
907,15.117,0.000,3.813,-0.097,0.623,0.3442
908,15.133,0.000,3.609,-0.008,0.610,-0.0152
909,15.150,0.000,3.078,-0.054,0.601,0.2503
910,15.167,0.000,2.726,-0.010,0.596,0.1356
911,15.183,0.000,2.381,-0.019,0.596,-0.7208
912,15.200,0.000,2.097,-0.027,0.600,-0.4647
913,15.217,0.000,1.865,-0.021,0.610,-0.7286
914,15.233,0.000,1.696,0.003,0.622,-0.9545
915,15.250,0.000,1.610,-0.001,0.635,-0.7289
916,15.267,0.000,1.657,0.009,0.649,-0.2130
917,15.283,0.000,1.737,0.029,0.661,-0.9829
918,15.300,0.000,1.736,0.057,0.672,-0.4986
919,15.317,0.000,1.845,0.055,0.680,-0.2363
920,15.333,0.000,1.964,-0.007,0.688,0.3093
921,15.350,0.000,2.036,-0.073,0.695,0.4969
922,15.367,0.000,2.056,-0.106,0.701,0.6112
923,15.383,0.000,2.064,-0.116,0.705,0.6889
924,15.400,0.000,2.104,-0.082,0.706,0.5765
925,15.417,0.000,2.056,-0.046,0.705,0.6320
926,15.433,0.000,1.854,0.021,0.704,0.3157
927,15.450,0.000,1.594,0.104,0.705,0.2555
928,15.467,0.000,1.435,0.184,0.707,0.5643
929,15.483,0.000,1.345,0.225,0.710,0.5984
930,15.500,0.000,1.331,0.229,0.712,0.5088
931,15.517,0.000,1.352,0.217,0.713,0.5468
932,15.533,0.000,1.397,0.205,0.713,0.5173
933,15.550,0.000,1.459,0.195,0.712,0.3431
934,15.567,0.000,1.527,0.193,0.710,0.2696
935,15.583,0.000,1.607,0.167,0.706,0.3205
936,15.600,0.000,1.672,0.147,0.701,0.3223
937,15.617,0.000,1.711,0.133,0.695,0.3901
938,15.633,0.000,1.736,0.146,0.687,0.4297
939,15.650,0.000,1.726,0.162,0.678,0.6288
940,15.667,0.000,1.707,0.201,0.668,0.7581
941,15.683,0.000,1.640,0.244,0.657,0.1035
942,15.700,0.000,1.407,0.125,0.648,-0.7957
943,15.717,0.000,1.299,0.057,0.642,0.3617
944,15.733,0.000,1.132,0.009,0.640,0.5782
945,15.750,0.000,0.950,0.013,0.639,0.5893
946,15.767,0.000,0.830,0.027,0.640,0.4790
947,15.783,0.000,0.745,0.010,0.642,0.7119
948,15.800,0.000,0.678,-0.004,0.646,0.8673
949,15.817,0.000,0.637,-0.014,0.650,0.9456
950,15.833,0.000,0.603,-0.021,0.654,1.0130
951,15.850,0.000,0.581,-0.032,0.659,1.0627
952,15.867,0.000,0.572,-0.037,0.664,1.0758
953,15.883,0.000,0.569,-0.050,0.670,1.0604
954,15.900,0.000,0.574,-0.049,0.675,1.0273
955,15.917,0.000,0.582,-0.055,0.681,1.0123
956,15.933,0.000,0.600,-0.059,0.686,0.9849
957,15.950,0.000,0.618,-0.069,0.691,0.9667
958,15.967,0.000,0.621,-0.083,0.695,0.9223
959,15.983,0.000,0.621,-0.075,0.699,0.8481
960,16.000,0.000,0.613,-0.104,0.702,0.8763
961,16.017,0.000,0.610,-0.100,0.704,0.9299
962,16.033,0.000,0.602,-0.075,0.704,0.6514
963,16.050,0.000,0.543,-0.008,0.704,0.1941
964,16.067,0.000,0.494,0.053,0.703,0.6751
965,16.083,0.000,0.444,0.083,0.702,0.8303
966,16.100,0.000,0.409,0.097,0.701,1.0853
967,16.117,0.000,0.393,0.107,0.700,1.2549
968,16.133,0.000,0.389,0.109,0.698,1.2838
969,16.150,0.000,0.415,0.107,0.695,1.3226
970,16.167,0.000,0.457,0.094,0.692,1.2855
971,16.183,0.000,0.506,0.076,0.689,1.2206
972,16.200,0.000,0.562,0.065,0.684,1.1466
973,16.217,0.000,0.605,0.061,0.679,1.0770
974,16.233,0.000,0.637,0.056,0.674,0.7463
975,16.250,0.000,0.601,0.020,0.671,0.8468
976,16.267,0.000,0.533,0.029,0.669,1.1330
977,16.283,0.000,0.493,0.028,0.669,1.2712
978,16.300,0.000,0.468,0.012,0.669,1.3123
979,16.317,0.000,0.444,-0.012,0.670,1.3708
980,16.333,0.000,0.428,-0.050,0.671,1.3801
981,16.350,0.000,0.434,-0.093,0.673,1.3159
982,16.367,0.000,0.448,-0.151,0.675,1.3090
983,16.383,0.000,0.461,-0.199,0.678,1.2798
984,16.400,0.000,0.480,-0.245,0.680,1.2364
985,16.417,0.000,0.471,-0.276,0.683,1.0679
986,16.433,0.000,0.556,-0.314,0.685,0.8461
987,16.450,0.000,0.629,-0.349,0.686,0.7188
988,16.467,0.000,0.674,-0.372,0.685,0.6413
989,16.483,0.000,0.654,-0.315,0.684,0.6077
990,16.500,0.000,0.553,-0.209,0.684,0.7702
991,16.517,0.000,0.478,-0.137,0.684,1.1223
992,16.533,0.000,0.437,-0.103,0.686,1.3309
993,16.550,0.000,0.409,-0.086,0.687,1.3934
994,16.567,0.000,0.403,-0.069,0.689,1.3881
995,16.583,0.000,0.414,-0.062,0.690,1.3310
996,16.600,0.000,0.438,-0.071,0.690,1.2934
997,16.617,0.000,0.472,-0.087,0.690,1.2024
998,16.633,0.000,0.524,-0.102,0.689,1.1279
999,16.650,0.000,0.577,-0.110,0.686,1.0230
1000,16.667,0.000,0.639,-0.108,0.683,0.9356
1001,16.683,0.000,0.680,-0.099,0.678,0.8306
1002,16.700,0.000,0.634,-0.096,0.673,0.0326
1003,16.717,0.000,0.564,-0.108,0.671,0.8090
1004,16.733,0.000,0.514,-0.088,0.670,1.0933
1005,16.750,0.000,0.489,-0.080,0.671,1.1758
1006,16.767,0.000,0.470,-0.098,0.672,1.2637
1007,16.783,0.000,0.451,-0.124,0.673,1.3301
1008,16.800,0.000,0.434,-0.157,0.675,1.3905
1009,16.817,0.000,0.418,-0.186,0.676,1.4313
1010,16.833,0.000,0.414,-0.203,0.678,1.4455
1011,16.850,0.000,0.421,-0.220,0.680,1.4228
1012,16.867,0.000,0.429,-0.242,0.682,1.3922
1013,16.883,0.000,0.443,-0.266,0.684,1.3535
1014,16.900,0.000,0.458,-0.288,0.686,1.2959
1015,16.917,0.000,0.471,-0.313,0.687,1.2023
1016,16.933,0.000,0.489,-0.332,0.688,1.1469
