step,time_s,cmd_vel,fwd_vel,lateral_vel,pelvis_height,reward_step
0,0.000,4.000,-0.313,-0.075,0.758,-0.1937
1,0.017,4.000,-0.818,-0.175,0.755,-0.4976
2,0.033,4.000,-1.070,-0.251,0.753,0.1085
3,0.050,4.000,-1.150,-0.238,0.751,0.2337
4,0.067,4.000,-1.067,-0.215,0.749,0.0739
5,0.083,4.000,-0.836,-0.263,0.748,0.0744
6,0.100,4.000,-0.454,-0.318,0.748,-0.3003
7,0.117,4.000,-0.031,-0.334,0.745,-0.7193
8,0.133,4.000,0.635,-0.251,0.740,-1.2090
9,0.150,4.000,1.006,-0.155,0.731,-0.7301
10,0.167,4.000,0.980,-0.075,0.725,-0.7300
11,0.183,4.000,0.960,-0.024,0.724,-0.0130
12,0.200,4.000,0.898,0.003,0.723,0.4349
13,0.217,4.000,0.919,0.099,0.723,0.7026
14,0.233,4.000,0.954,0.193,0.724,0.7630
15,0.250,4.000,0.979,0.288,0.727,0.7985
16,0.267,4.000,0.989,0.376,0.729,0.8171
17,0.283,4.000,0.992,0.454,0.730,0.8221
18,0.300,4.000,0.993,0.488,0.730,0.7729
19,0.317,4.000,1.000,0.465,0.729,0.7517
20,0.333,4.000,1.043,0.447,0.726,0.7431
21,0.350,4.000,1.062,0.431,0.723,0.7716
22,0.367,4.000,1.079,0.406,0.719,0.7666
23,0.383,4.000,1.083,0.372,0.716,0.7482
24,0.400,4.000,1.097,0.345,0.712,0.7387
25,0.417,4.000,1.104,0.312,0.707,0.7255
26,0.433,4.000,1.106,0.273,0.703,0.7305
27,0.450,4.000,1.106,0.232,0.699,0.7349
28,0.467,4.000,1.097,0.183,0.694,0.7149
29,0.483,4.000,1.088,0.132,0.690,0.6709
30,0.500,4.000,1.089,0.079,0.687,0.6504
31,0.517,4.000,1.107,0.029,0.684,0.6178
32,0.533,4.000,1.143,-0.046,0.682,0.5904
33,0.550,4.000,1.219,-0.065,0.681,0.4895
34,0.567,4.000,1.405,-0.104,0.683,0.3517
35,0.583,4.000,1.743,-0.163,0.687,0.1940
36,0.600,4.000,1.944,-0.200,0.691,0.0748
37,0.617,4.000,2.037,-0.081,0.693,0.0858
38,0.633,4.000,2.152,-0.049,0.692,0.4458
39,0.650,4.000,2.258,-0.051,0.688,0.5337
40,0.667,4.000,2.262,-0.103,0.683,0.6140
41,0.683,4.000,2.184,-0.158,0.676,0.6371
42,0.700,4.000,2.118,-0.175,0.669,0.6773
43,0.717,4.000,2.063,-0.180,0.660,0.6021
44,0.733,4.000,2.007,-0.155,0.653,0.5367
45,0.750,4.000,2.027,-0.114,0.647,0.4289
46,0.767,4.000,2.100,-0.055,0.645,0.2680
47,0.783,4.000,2.139,0.041,0.645,-0.1683
48,0.800,4.000,2.224,0.108,0.649,-0.4541
49,0.817,4.000,2.445,0.161,0.654,-0.4851
50,0.833,4.000,2.813,0.175,0.659,-0.3437
51,0.850,4.000,3.026,0.117,0.664,0.0769
52,0.867,4.000,2.959,0.100,0.665,0.2062
53,0.883,4.000,2.889,0.073,0.666,0.4178
54,0.900,4.000,2.892,0.089,0.664,0.5394
55,0.917,4.000,2.897,0.143,0.662,0.5466
56,0.933,4.000,2.899,0.171,0.660,0.3260
57,0.950,4.000,2.947,0.193,0.658,0.3548
58,0.967,4.000,2.943,0.149,0.657,0.3131
59,0.983,4.000,2.983,0.054,0.659,0.0061
60,1.000,4.000,3.213,-0.108,0.665,-0.4927
61,1.017,4.000,3.621,-0.308,0.676,-0.1717
62,1.033,4.000,3.762,-0.263,0.683,0.6107
63,1.050,4.000,3.640,-0.116,0.685,0.1152
64,1.067,4.000,3.611,-0.120,0.684,1.0355
65,1.083,4.000,3.615,-0.139,0.682,1.1989
66,1.100,4.000,3.584,-0.161,0.680,1.2859
67,1.117,4.000,3.585,-0.193,0.677,1.4338
68,1.133,4.000,3.636,-0.260,0.674,1.4039
69,1.150,4.000,3.646,-0.284,0.670,1.5465
70,1.167,4.000,3.649,-0.272,0.667,1.4539
71,1.183,4.000,3.651,-0.265,0.665,0.7597
72,1.200,4.000,3.621,-0.233,0.666,0.4251
73,1.217,4.000,3.605,-0.063,0.668,0.3979
74,1.233,4.000,3.573,0.128,0.673,0.6438
75,1.250,4.000,3.617,0.240,0.678,0.5984
76,1.267,4.000,3.818,0.221,0.684,1.0209
77,1.283,4.000,3.771,0.246,0.688,1.2135
78,1.300,4.000,3.759,0.227,0.688,1.3688
79,1.317,4.000,3.807,0.180,0.687,1.8529
80,1.333,4.000,3.831,0.174,0.684,1.9641
81,1.350,4.000,3.841,0.194,0.681,1.9072
82,1.367,4.000,3.831,0.194,0.679,1.4190
83,1.383,4.000,3.845,0.129,0.679,1.7283
84,1.400,4.000,3.775,0.064,0.681,1.5182
85,1.417,4.000,3.765,-0.047,0.687,1.2535
86,1.433,4.000,3.841,-0.214,0.697,1.2765
87,1.450,4.000,3.960,-0.306,0.707,1.4143
88,1.467,4.000,3.882,-0.203,0.712,1.0146
89,1.483,4.000,3.897,-0.175,0.715,1.8730
90,1.500,4.000,3.895,-0.161,0.715,2.0634
91,1.517,4.000,3.830,-0.150,0.714,2.0407
92,1.533,4.000,3.782,-0.130,0.712,1.9975
93,1.550,4.000,3.778,-0.123,0.709,1.9927
94,1.567,4.000,3.865,-0.109,0.704,2.1265
95,1.583,4.000,3.924,-0.100,0.698,1.8393
96,1.600,4.000,3.896,-0.045,0.691,1.9669
97,1.617,4.000,3.874,-0.026,0.686,2.0703
98,1.633,4.000,3.846,-0.030,0.683,1.8971
99,1.650,4.000,3.854,-0.004,0.682,1.7228
100,1.667,4.000,3.799,0.107,0.684,1.3873
101,1.683,4.000,3.777,0.204,0.688,1.1913
102,1.700,4.000,3.920,0.254,0.692,1.4237
103,1.717,4.000,3.918,0.225,0.696,1.3464
104,1.733,4.000,3.827,0.159,0.696,1.2862
105,1.750,4.000,3.846,0.104,0.695,1.9833
106,1.767,4.000,3.841,0.105,0.692,1.9978
107,1.783,4.000,3.852,0.128,0.689,1.9276
108,1.800,4.000,3.856,0.123,0.687,1.8421
109,1.817,4.000,3.823,0.069,0.685,1.4490
110,1.833,4.000,3.831,-0.070,0.687,1.4645
111,1.850,4.000,3.855,-0.217,0.692,1.3820
112,1.867,4.000,3.912,-0.377,0.701,1.3430
113,1.883,4.000,3.970,-0.324,0.709,1.5027
114,1.900,4.000,3.894,-0.200,0.712,1.3332
115,1.917,4.000,3.899,-0.175,0.711,1.9150
116,1.933,4.000,3.872,-0.180,0.709,2.0548
117,1.950,4.000,3.832,-0.170,0.706,2.0568
118,1.967,4.000,3.809,-0.176,0.701,2.0397
119,1.983,4.000,3.825,-0.186,0.696,2.0735
120,2.000,4.000,3.860,-0.193,0.689,1.6143
121,2.017,4.000,3.874,-0.153,0.682,1.8661
122,2.033,4.000,3.865,-0.117,0.677,1.9802
123,2.050,4.000,3.854,-0.076,0.675,1.8992
124,2.067,4.000,3.831,-0.064,0.674,1.6806
125,2.083,4.000,3.779,0.046,0.677,1.4080
126,2.100,4.000,3.786,0.129,0.681,1.3216
127,2.117,4.000,3.883,0.177,0.686,1.4671
128,2.133,4.000,3.958,0.150,0.691,1.5052
129,2.150,4.000,3.903,0.115,0.694,1.7158
130,2.167,4.000,3.927,0.077,0.693,2.0418
131,2.183,4.000,3.935,0.064,0.692,2.0912
132,2.200,4.000,3.942,0.097,0.689,2.0640
133,2.217,4.000,3.948,0.106,0.688,1.9206
134,2.233,4.000,3.920,0.053,0.688,1.5910
135,2.250,4.000,3.881,-0.046,0.690,1.7703
136,2.267,4.000,3.846,-0.145,0.696,1.5823
137,2.283,4.000,3.866,-0.259,0.706,1.4466
138,2.300,4.000,3.944,-0.244,0.714,1.6554
139,2.317,4.000,3.927,-0.181,0.716,1.4846
140,2.333,4.000,3.935,-0.181,0.715,1.9807
141,2.350,4.000,3.929,-0.207,0.712,2.1072
142,2.367,4.000,3.890,-0.211,0.707,2.1195
143,2.383,4.000,3.863,-0.211,0.702,2.1159
144,2.400,4.000,3.865,-0.214,0.695,2.1358
145,2.417,4.000,3.889,-0.215,0.688,1.6090
146,2.433,4.000,3.864,-0.151,0.681,1.9445
147,2.450,4.000,3.851,-0.082,0.675,1.9375
148,2.467,4.000,3.835,-0.037,0.673,1.8882
149,2.483,4.000,3.812,-0.038,0.672,1.7165
150,2.500,4.000,3.779,0.064,0.673,1.3726
151,2.517,4.000,3.765,0.157,0.677,1.2769
152,2.533,4.000,3.817,0.219,0.682,1.3911
153,2.550,4.000,3.941,0.197,0.687,1.5802
154,2.567,4.000,3.923,0.179,0.689,1.7923
155,2.583,4.000,3.945,0.164,0.689,2.0339
156,2.600,4.000,3.960,0.151,0.687,2.1132
157,2.617,4.000,3.952,0.184,0.685,1.8275
158,2.633,4.000,3.976,0.192,0.682,1.6582
159,2.650,4.000,3.916,0.136,0.682,1.7992
160,2.667,4.000,3.896,0.026,0.683,1.7747
161,2.683,4.000,3.848,-0.050,0.689,1.5829
162,2.700,4.000,3.864,-0.176,0.699,1.4711
163,2.717,4.000,3.966,-0.214,0.708,1.6400
164,2.733,4.000,3.955,-0.127,0.712,1.4263
165,2.750,4.000,3.967,-0.120,0.713,1.9745
166,2.767,4.000,3.965,-0.134,0.712,2.1285
167,2.783,4.000,3.929,-0.143,0.709,2.1586
168,2.800,4.000,3.898,-0.140,0.705,2.1694
169,2.817,4.000,3.888,-0.142,0.700,2.1836
170,2.833,4.000,3.913,-0.140,0.694,2.1926
171,2.850,4.000,3.913,-0.127,0.686,1.3412
172,2.867,4.000,3.913,-0.059,0.680,1.4686
173,2.883,4.000,3.847,-0.012,0.676,1.8318
174,2.900,4.000,3.865,0.026,0.675,1.8921
175,2.917,4.000,3.833,0.081,0.675,1.6624
176,2.933,4.000,3.790,0.195,0.678,1.4181
177,2.950,4.000,3.835,0.264,0.683,1.4504
178,2.967,4.000,3.951,0.277,0.688,1.6089
179,2.983,4.000,3.936,0.277,0.691,1.7003
180,3.000,4.000,3.928,0.251,0.692,1.8952
181,3.017,4.000,3.955,0.232,0.690,2.1145
182,3.033,4.000,3.957,0.248,0.687,2.1238
183,3.050,4.000,3.954,0.276,0.684,1.9157
184,3.067,4.000,3.876,0.286,0.682,1.4368
185,3.083,4.000,3.891,0.142,0.683,1.5611
186,3.100,4.000,3.849,0.066,0.688,1.6014
187,3.117,4.000,3.850,-0.050,0.696,1.4973
188,3.133,4.000,3.940,-0.156,0.707,1.6062
189,3.150,4.000,3.964,-0.092,0.714,1.5709
190,3.167,4.000,3.981,-0.054,0.717,1.9667
191,3.183,4.000,3.979,-0.048,0.717,2.1321
192,3.200,4.000,3.956,-0.053,0.715,2.2059
193,3.217,4.000,3.918,-0.047,0.712,2.2159
194,3.233,4.000,3.900,-0.047,0.708,2.2277
195,3.250,4.000,3.911,-0.045,0.702,2.2305
196,3.267,4.000,3.948,-0.035,0.695,1.7854
197,3.283,4.000,3.909,0.007,0.688,2.0501
198,3.300,4.000,3.897,0.075,0.684,2.0256
199,3.317,4.000,3.882,0.120,0.681,1.9753
200,3.333,4.000,3.840,0.104,0.680,1.7662
201,3.350,4.000,3.791,0.187,0.681,1.4583
202,3.367,4.000,3.780,0.272,0.684,1.3448
203,3.383,4.000,3.871,0.318,0.689,1.5378
204,3.400,4.000,3.951,0.317,0.693,1.5947
205,3.417,4.000,3.925,0.301,0.694,1.7953
206,3.433,4.000,3.955,0.283,0.693,2.0969
207,3.450,4.000,3.958,0.276,0.690,2.1264
208,3.467,4.000,3.952,0.310,0.687,2.0357
209,3.483,4.000,3.913,0.315,0.685,1.2820
210,3.500,4.000,3.920,0.189,0.685,1.6115
211,3.517,4.000,3.836,0.107,0.688,1.6545
212,3.533,4.000,3.830,0.011,0.695,1.5887
213,3.550,4.000,3.873,-0.105,0.705,1.4761
214,3.567,4.000,3.935,-0.090,0.713,1.7013
215,3.583,4.000,3.938,-0.019,0.715,1.7127
216,3.600,4.000,3.947,-0.021,0.715,2.0216
217,3.617,4.000,3.943,-0.044,0.712,2.1280
218,3.633,4.000,3.898,-0.043,0.708,2.1499
219,3.650,4.000,3.874,-0.037,0.703,2.1630
220,3.667,4.000,3.879,-0.038,0.697,2.1847
221,3.683,4.000,3.918,-0.041,0.690,1.8094
222,3.700,4.000,3.873,-0.005,0.682,2.0133
223,3.717,4.000,3.863,0.065,0.677,1.9322
224,3.733,4.000,3.847,0.131,0.673,1.9264
225,3.750,4.000,3.834,0.124,0.672,1.6705
226,3.767,4.000,3.775,0.186,0.673,1.3283
227,3.783,4.000,3.755,0.286,0.676,1.3098
228,3.800,4.000,3.774,0.363,0.681,1.3438
229,3.817,4.000,3.906,0.358,0.686,1.5959
230,3.833,4.000,3.910,0.348,0.690,1.7611
231,3.850,4.000,3.927,0.341,0.690,2.0070
232,3.867,4.000,3.953,0.334,0.688,2.1388
233,3.883,4.000,3.958,0.365,0.685,2.0950
234,3.900,4.000,3.916,0.385,0.683,1.6322
235,3.917,4.000,3.915,0.360,0.682,1.7376
236,3.933,4.000,3.850,0.239,0.684,1.3303
237,3.950,4.000,3.813,0.149,0.689,1.5354
238,3.967,4.000,3.855,0.021,0.699,1.4634
239,3.983,4.000,3.953,-0.067,0.709,1.5848
240,4.000,4.000,3.937,0.033,0.714,1.3460
241,4.017,4.000,3.941,0.044,0.716,1.9611
242,4.033,4.000,3.940,0.039,0.714,2.1133
243,4.050,4.000,3.909,0.033,0.712,2.1532
244,4.067,4.000,3.878,0.051,0.708,2.1734
245,4.083,4.000,3.875,0.056,0.703,2.2026
246,4.100,4.000,3.900,0.055,0.697,2.2129
247,4.117,4.000,3.922,0.053,0.689,1.5131
248,4.133,4.000,3.912,0.112,0.682,1.8070
249,4.150,4.000,3.856,0.155,0.678,1.9525
250,4.167,4.000,3.835,0.176,0.676,1.8676
251,4.183,4.000,3.828,0.210,0.676,1.6845
252,4.200,4.000,3.768,0.320,0.678,1.3704
253,4.217,4.000,3.781,0.393,0.682,1.3476
254,4.233,4.000,3.907,0.409,0.687,1.5508
255,4.250,4.000,3.911,0.432,0.691,1.5798
256,4.267,4.000,3.892,0.410,0.691,1.7432
257,4.283,4.000,3.924,0.394,0.689,2.0908
258,4.300,4.000,3.931,0.406,0.686,2.0182
259,4.317,4.000,3.907,0.430,0.682,1.9536
260,4.333,4.000,3.864,0.430,0.680,1.1598
261,4.350,4.000,3.842,0.301,0.681,1.4029
262,4.367,4.000,3.799,0.213,0.685,1.5726
263,4.383,4.000,3.815,0.091,0.694,1.4351
264,4.400,4.000,3.907,-0.038,0.704,1.5490
265,4.417,4.000,3.934,0.017,0.712,1.6326
266,4.433,4.000,3.945,0.073,0.715,1.8882
267,4.450,4.000,3.955,0.078,0.714,2.0977
268,4.467,4.000,3.944,0.081,0.712,2.1768
269,4.483,4.000,3.905,0.096,0.709,2.1952
270,4.500,4.000,3.891,0.101,0.704,2.2208
271,4.517,4.000,3.906,0.095,0.698,2.2391
272,4.533,4.000,3.943,0.087,0.691,1.7893
273,4.550,4.000,3.898,0.115,0.684,2.0432
274,4.567,4.000,3.885,0.176,0.680,1.9840
275,4.583,4.000,3.868,0.229,0.677,1.9513
276,4.600,4.000,3.830,0.231,0.676,1.8052
277,4.617,4.000,3.787,0.274,0.677,1.3984
278,4.633,4.000,3.778,0.364,0.680,1.3435
279,4.650,4.000,3.805,0.432,0.685,1.4104
280,4.667,4.000,3.922,0.425,0.689,1.6238
281,4.683,4.000,3.915,0.411,0.692,1.8183
282,4.700,4.000,3.941,0.400,0.691,2.0538
283,4.717,4.000,3.956,0.391,0.689,2.1407
284,4.733,4.000,3.953,0.423,0.685,2.0901
285,4.750,4.000,3.907,0.431,0.683,1.5835
286,4.767,4.000,3.892,0.378,0.681,1.8644
287,4.783,4.000,3.839,0.243,0.683,1.4735
288,4.800,4.000,3.808,0.144,0.689,1.4438
289,4.817,4.000,3.840,0.020,0.698,1.4641
290,4.833,4.000,3.958,-0.047,0.707,1.6679
291,4.850,4.000,3.930,0.039,0.712,1.3516
292,4.867,4.000,3.954,0.045,0.713,1.9946
293,4.883,4.000,3.950,0.037,0.712,2.1255
294,4.900,4.000,3.909,0.036,0.709,2.1521
295,4.917,4.000,3.879,0.054,0.705,2.1777
296,4.933,4.000,3.880,0.062,0.700,2.2047
297,4.950,4.000,3.914,0.064,0.694,2.2166
298,4.967,4.000,3.883,0.056,0.687,1.8924
299,4.983,4.000,3.885,0.124,0.680,1.9640
300,5.000,4.000,3.859,0.187,0.676,1.9472
301,5.017,4.000,3.849,0.195,0.674,1.7547
302,5.033,4.000,3.802,0.241,0.675,1.4984
303,5.050,4.000,3.762,0.335,0.677,1.3390
304,5.067,4.000,3.795,0.406,0.682,1.3652
305,5.083,4.000,3.924,0.407,0.687,1.5832
306,5.100,4.000,3.926,0.396,0.690,1.7482
307,5.117,4.000,3.938,0.384,0.690,1.9977
308,5.133,4.000,3.961,0.381,0.688,2.1379
309,5.150,4.000,3.962,0.409,0.684,2.0738
310,5.167,4.000,3.919,0.425,0.682,1.9807
311,5.183,4.000,3.877,0.425,0.680,1.1688
312,5.200,4.000,3.831,0.292,0.681,1.2695
313,5.217,4.000,3.796,0.196,0.686,1.5132
314,5.233,4.000,3.828,0.083,0.695,1.5224
315,5.250,4.000,3.936,-0.023,0.705,1.6152
316,5.267,4.000,3.946,0.042,0.712,1.5355
317,5.283,4.000,3.967,0.068,0.715,1.9953
318,5.300,4.000,3.976,0.065,0.715,2.1476
319,5.317,4.000,3.952,0.056,0.713,2.2037
320,5.333,4.000,3.911,0.067,0.709,2.2193
321,5.350,4.000,3.902,0.075,0.705,2.2476
322,5.367,4.000,3.923,0.078,0.700,2.2526
323,5.383,4.000,3.953,0.082,0.692,1.6765
324,5.400,4.000,3.922,0.127,0.686,1.9851
325,5.417,4.000,3.896,0.187,0.681,2.0490
326,5.433,4.000,3.875,0.227,0.679,1.9584
327,5.450,4.000,3.846,0.210,0.678,1.7026
328,5.467,4.000,3.788,0.300,0.680,1.4615
329,5.483,4.000,3.762,0.377,0.684,1.3250
330,5.500,4.000,3.875,0.406,0.689,1.5498
331,5.517,4.000,3.926,0.413,0.693,1.5487
332,5.533,4.000,3.906,0.394,0.694,1.7242
333,5.550,4.000,3.939,0.384,0.692,2.1106
334,5.567,4.000,3.935,0.391,0.689,2.1149
335,5.583,4.000,3.921,0.433,0.686,1.9992
336,5.600,4.000,3.876,0.427,0.683,1.2445
337,5.617,4.000,3.869,0.296,0.683,1.5493
338,5.633,4.000,3.789,0.199,0.687,1.5565
339,5.650,4.000,3.800,0.103,0.694,1.5359
340,5.667,4.000,3.854,-0.031,0.704,1.4469
341,5.683,4.000,3.919,0.002,0.712,1.7017
342,5.700,4.000,3.922,0.077,0.715,1.7405
343,5.717,4.000,3.938,0.074,0.714,2.0323
344,5.733,4.000,3.931,0.059,0.712,2.1325
345,5.750,4.000,3.890,0.066,0.708,2.1581
346,5.767,4.000,3.873,0.074,0.703,2.1861
347,5.783,4.000,3.886,0.072,0.697,2.2088
348,5.800,4.000,3.927,0.063,0.690,1.7806
349,5.817,4.000,3.881,0.092,0.683,2.0237
350,5.833,4.000,3.867,0.155,0.677,1.9489
351,5.850,4.000,3.850,0.217,0.674,1.9297
352,5.867,4.000,3.825,0.216,0.673,1.7998
353,5.883,4.000,3.792,0.258,0.674,1.4320
354,5.900,4.000,3.770,0.345,0.677,1.3361
355,5.917,4.000,3.773,0.418,0.682,1.3572
356,5.933,4.000,3.897,0.418,0.687,1.6065
357,5.950,4.000,3.899,0.413,0.690,1.7701
358,5.967,4.000,3.918,0.405,0.690,2.0064
359,5.983,4.000,3.942,0.398,0.688,2.1396
360,6.000,4.000,3.943,0.426,0.685,2.0504
361,6.017,4.000,3.896,0.443,0.682,1.6335
362,6.033,4.000,3.882,0.418,0.681,1.6451
363,6.050,4.000,3.813,0.304,0.682,1.2500
364,6.067,4.000,3.781,0.210,0.688,1.4700
365,6.083,4.000,3.826,0.071,0.698,1.4293
366,6.100,4.000,3.939,-0.018,0.708,1.5915
367,6.117,4.000,3.916,0.080,0.713,1.3197
368,6.133,4.000,3.932,0.088,0.715,1.9646
369,6.150,4.000,3.933,0.079,0.714,2.1097
370,6.167,4.000,3.900,0.075,0.711,2.1451
371,6.183,4.000,3.871,0.096,0.707,2.1702
372,6.200,4.000,3.873,0.102,0.703,2.2064
373,6.217,4.000,3.905,0.100,0.696,2.2126
374,6.233,4.000,3.921,0.103,0.689,1.4526
375,6.250,4.000,3.923,0.164,0.683,1.7287
376,6.267,4.000,3.858,0.198,0.678,1.9588
377,6.283,4.000,3.842,0.219,0.676,1.8770
378,6.300,4.000,3.830,0.239,0.676,1.6946
379,6.317,4.000,3.772,0.337,0.679,1.3905
380,6.333,4.000,3.785,0.408,0.683,1.3714
381,6.350,4.000,3.900,0.425,0.688,1.5670
382,6.367,4.000,3.910,0.442,0.691,1.6369
383,6.383,4.000,3.896,0.418,0.691,1.8058
384,6.400,4.000,3.925,0.405,0.689,2.1037
385,6.417,4.000,3.928,0.420,0.685,2.0465
386,6.433,4.000,3.892,0.446,0.681,1.9397
387,6.450,4.000,3.853,0.447,0.679,1.1382
388,6.467,4.000,3.825,0.329,0.679,1.3759
389,6.483,4.000,3.781,0.241,0.684,1.5359
390,6.500,4.000,3.792,0.114,0.692,1.4164
391,6.517,4.000,3.896,-0.020,0.703,1.5497
392,6.533,4.000,3.922,0.037,0.710,1.6395
393,6.550,4.000,3.936,0.085,0.713,1.9010
394,6.567,4.000,3.950,0.086,0.713,2.0988
395,6.583,4.000,3.937,0.088,0.711,2.1694
396,6.600,4.000,3.899,0.101,0.708,2.1975
397,6.617,4.000,3.889,0.109,0.704,2.2304
398,6.633,4.000,3.909,0.107,0.698,2.2459
399,6.650,4.000,3.942,0.101,0.691,1.7295
400,6.667,4.000,3.906,0.136,0.685,2.0283
401,6.683,4.000,3.890,0.195,0.680,2.0212
402,6.700,4.000,3.873,0.245,0.678,1.9773
403,6.717,4.000,3.825,0.241,0.677,1.8025
404,6.733,4.000,3.788,0.282,0.679,1.4856
405,6.750,4.000,3.770,0.362,0.682,1.3518
406,6.767,4.000,3.823,0.409,0.687,1.4858
407,6.783,4.000,3.919,0.409,0.692,1.6238
408,6.800,4.000,3.907,0.395,0.694,1.8092
409,6.817,4.000,3.935,0.387,0.693,2.0888
410,6.833,4.000,3.943,0.384,0.690,2.1495
411,6.850,4.000,3.934,0.423,0.686,2.0931
412,6.867,4.000,3.903,0.425,0.683,1.9673
413,6.883,4.000,3.843,0.380,0.682,1.5027
414,6.900,4.000,3.816,0.257,0.683,1.5455
415,6.917,4.000,3.800,0.143,0.689,1.3946
416,6.933,4.000,3.823,-0.010,0.698,1.3950
417,6.950,4.000,3.945,-0.039,0.707,1.6609
418,6.967,4.000,3.914,0.054,0.710,1.3440
419,6.983,4.000,3.939,0.049,0.711,2.0012
420,7.000,4.000,3.934,0.030,0.708,2.1215
421,7.017,4.000,3.900,0.026,0.705,2.1322
422,7.033,4.000,3.875,0.043,0.700,2.1632
423,7.050,4.000,3.886,0.052,0.695,2.2008
424,7.067,4.000,3.928,0.048,0.688,1.8248
425,7.083,4.000,3.876,0.078,0.681,2.0202
426,7.100,4.000,3.862,0.143,0.676,1.9343
427,7.117,4.000,3.835,0.206,0.674,1.9100
428,7.133,4.000,3.802,0.210,0.673,1.7867
429,7.150,4.000,3.776,0.243,0.674,1.5537
430,7.167,4.000,3.736,0.331,0.678,1.3252
431,7.183,4.000,3.764,0.398,0.683,1.3434
432,7.200,4.000,3.890,0.405,0.688,1.6047
433,7.217,4.000,3.890,0.404,0.692,1.7715
434,7.233,4.000,3.904,0.403,0.693,2.0081
435,7.250,4.000,3.921,0.404,0.691,2.1337
436,7.267,4.000,3.919,0.427,0.688,2.0713
437,7.283,4.000,3.882,0.446,0.685,1.9454
438,7.300,4.000,3.856,0.446,0.683,1.1874
439,7.317,4.000,3.807,0.322,0.683,1.2606
440,7.333,4.000,3.767,0.217,0.688,1.4618
441,7.350,4.000,3.790,0.084,0.697,1.4372
442,7.367,4.000,3.908,-0.029,0.706,1.6209
443,7.383,4.000,3.926,0.059,0.713,1.5131
444,7.400,4.000,3.946,0.073,0.715,2.0110
445,7.417,4.000,3.948,0.072,0.715,2.1446
446,7.433,4.000,3.927,0.073,0.713,2.1913
447,7.450,4.000,3.893,0.088,0.709,2.2151
448,7.467,4.000,3.888,0.094,0.705,2.2401
449,7.483,4.000,3.915,0.094,0.699,2.2458
450,7.500,4.000,3.936,0.096,0.692,1.5975
451,7.517,4.000,3.927,0.146,0.686,1.8815
452,7.533,4.000,3.883,0.194,0.681,2.0510
453,7.550,4.000,3.868,0.226,0.679,1.9463
454,7.567,4.000,3.835,0.214,0.679,1.6865
455,7.583,4.000,3.790,0.292,0.681,1.4919
456,7.600,4.000,3.767,0.371,0.685,1.3281
457,7.617,4.000,3.909,0.382,0.689,1.5698
458,7.633,4.000,3.920,0.394,0.693,1.6154
459,7.650,4.000,3.898,0.362,0.693,1.7421
460,7.667,4.000,3.922,0.344,0.691,2.1136
461,7.683,4.000,3.920,0.354,0.687,2.0416
462,7.700,4.000,3.891,0.384,0.683,1.9359
463,7.717,4.000,3.859,0.386,0.681,1.2204
464,7.733,4.000,3.835,0.275,0.681,1.4671
465,7.750,4.000,3.777,0.192,0.685,1.5440
466,7.767,4.000,3.782,0.070,0.693,1.4108
467,7.783,4.000,3.871,-0.057,0.703,1.5250
468,7.800,4.000,3.908,-0.017,0.710,1.6561
469,7.817,4.000,3.923,0.030,0.714,1.8716
470,7.833,4.000,3.936,0.023,0.714,2.0851
471,7.850,4.000,3.920,0.019,0.712,2.1499
472,7.867,4.000,3.887,0.030,0.709,2.1824
473,7.883,4.000,3.874,0.041,0.704,2.2067
474,7.900,4.000,3.894,0.043,0.699,2.2254
475,7.917,4.000,3.929,0.039,0.691,1.7131
476,7.933,4.000,3.894,0.080,0.685,2.0109
477,7.950,4.000,3.879,0.142,0.680,2.0148
478,7.967,4.000,3.860,0.193,0.677,1.9427
479,7.983,4.000,3.828,0.161,0.677,1.6667
480,8.000,4.000,3.783,0.227,0.678,1.4786
481,8.017,4.000,3.747,0.315,0.682,1.2924
482,8.033,4.000,3.802,0.365,0.687,1.4619
483,8.050,4.000,3.905,0.364,0.691,1.6367
484,8.067,4.000,3.892,0.351,0.694,1.8058
485,8.083,4.000,3.925,0.343,0.693,2.0913
486,8.100,4.000,3.934,0.342,0.691,2.1552
487,8.117,4.000,3.914,0.376,0.687,2.0362
488,8.133,4.000,3.898,0.397,0.683,1.7801
489,8.150,4.000,3.846,0.303,0.682,1.6763
490,8.167,4.000,3.815,0.201,0.683,1.6470
491,8.183,4.000,3.768,0.096,0.689,1.4017
492,8.200,4.000,3.796,-0.048,0.698,1.3664
493,8.217,4.000,3.930,-0.087,0.707,1.6423
494,8.233,4.000,3.911,0.038,0.711,1.3266
495,8.250,4.000,3.935,0.042,0.712,1.9955
496,8.267,4.000,3.929,0.024,0.710,2.1139
497,8.283,4.000,3.892,0.015,0.707,2.1282
498,8.300,4.000,3.865,0.026,0.703,2.1569
499,8.317,4.000,3.875,0.028,0.698,2.1930
500,8.333,4.000,3.919,0.021,0.691,1.9014
501,8.350,4.000,3.878,0.049,0.684,2.0392
502,8.367,4.000,3.865,0.109,0.679,1.9351
503,8.383,4.000,3.840,0.167,0.676,1.9428
504,8.400,4.000,3.809,0.169,0.675,1.8253
505,8.417,4.000,3.786,0.189,0.676,1.6324
506,8.433,4.000,3.743,0.274,0.680,1.3753
507,8.450,4.000,3.769,0.348,0.684,1.3724
508,8.467,4.000,3.890,0.362,0.690,1.6107
509,8.483,4.000,3.888,0.367,0.693,1.7523
510,8.500,4.000,3.890,0.353,0.694,1.9613
